What dance did Ninja do to celebrate his first Battle Royale win?,WINNER ID 1,WINNER ID 2,VOTER ID 1,VOTER ID 2
,231371409,1546302092,214986736,1546302080
,162250220,1546302064,174546053,1546302072
,66734792,1546302117,159222881,1546302083
,80608585,1546302064,39526908,1546302059
,112495418,1546302058,50567136,1546302128
,96353748,1546302061,56455117,1546302088
,103454153,1546302068,13471819,1546302074
,144833227,1546302097,55764596,1546302058
,132628152,1546302058,202646280,1546302078
,134812629,1546302062,126337447,1546302096
,153344384,1546302067,208650258,1546302134
,163816372,1546302069,42509915,1546302059
,401163196,1546302142,275450807,1546302074
,65933920,1546302070,40384452,1546302105
,43642357,1546302076,144731809,1546302060
,207217273,1546302068,214399564,1546302079
,400689051,1546302064,11291107,1546302057
,120677620,1546302087,86519902,1546302077
,133935851,1546302059,167694453,1546302086
,216856756,1546302068,101463394,1546302109
,154690750,1546302065,11064713,1546302110
,184155491,1546302079,218902786,1546302079
,200420929,1546302057,39467784,1546302061
,156937881,1546302087,38071947,1546302061
,239667938,1546302072,134737648,1546302098
,54716296,1546302071,40623612,1546302070
,404591634,1546302073,49532828,1546302092
,88091255,1546302083,206340269,1546302128
,137445061,1546302092,212225541,1546302137
,54076263,1546302058,116339615,1546302121
,83385256,1546302136,160263940,1546302072
,121551893,1546302082,151200446,1546302130
,41684675,1546302061,276845320,1546302078
,41520362,1546302057,136670244,1546302069
,40355618,1546302113,56747223,1546302071
,91009863,1546302068,152613314,1546302132
,278467558,1546302059,56401336,1546302109
,156004415,1546302059,144608351,1546302112
,75554233,1546302058,97962726,1546302076
,230674291,1546302097,78640960,1546302112
,276600132,1546302066,171952187,1546302075
,40995075,1546302058,277487128,1546302092
,73862495,1546302062,168322323,1546302093
,83031430,1546302070,179179943,1546302127
,199814027,1546302076,89515398,1546302068
,25583302,1546302120,177291888,1546302064
,141670294,1546302092,202683646,1546302081
,190866787,1546302139,50234680,1546302068
,103115610,1546302060,98871642,1546302063
,172690185,1546302070,177605512,1546302062
,73904456,1546302057,184990463,1546302058
,187857546,1546302100,68152863,1546302108
,128100973,1546302080,110504495,1546302120
,102845165,1546302060,255597692,1546302057
,129856818,1546302089,163161931,1546302082
,50001219,1546302057,122925789,1546302132
,157879301,1546302091,46200827,1546302058
,143918206,1546302087,74208042,1546302087
,62072967,1546302071,64669033,1546302069
,404492909,1546302083,59233116,1546302129
,79214656,1546302059,109242740,1546302132
,30383919,1546302070,242723195,1546302063
,38118998,1546302076,214746758,1546302076
,139605135,1546302112,48291894,1546302059
,69348681,1546302063,24018957,1546302080
,133240959,1546302060,144033502,1546302077
,183810766,1546302061,117170811,1546302065
,217197906,1546302062,25000514,1546302080
,101297449,1546302070,209748883,1546302141
,82780429,1546302062,94033589,1546302089
,45253066,1546302062,405776017,1546302058
,130021361,1546302097,403569094,1546302064
,200013815,1546302060,231509074,1546302077
,231290741,1546302069,114149715,1546302078
,55345318,1546302057,198463145,1546302064
,231455593,1546302076,113232557,1546302059
,216626841,1546302070,104014501,1546302067
,240256919,1546302058,66292712,1546302062
,148553276,1546302075,116159804,1546302056
,202604559,1546302063,219623760,1546302102
,241985700,1546302067,265716170,1546302101
,120690627,1546302058,210933240,1546302091
,148620786,1546302081,199137445,1546302094
,102365541,1546302086,154414915,1546302085
,215172898,1546302085,136184555,1546302082
,93265319,1546302101,63484373,1546302122
,74607855,1546302061,405628472,1546302058
,132842444,1546302067,123423870,1546302093
,209602393,1546302077,136620612,1546302105
,42208159,1546302058,159023454,1546302081
,401730220,1546302065,49543498,1546302058
,231232982,1546302057,403653589,1546302082
,107840301,1546302094,71828763,1546302071
,168467136,1546302059,102690224,1546302059
,214391445,1546302081,239329811,1546302077
,400989095,1546302079,123068462,1546302059
,38387516,1546302084,79484649,1546302131
,197759746,1546302074,164216883,1546302075
,265510265,1546302061,119479862,1546302078
,79090436,1546302057,130852634,1546302058
,127520335,1546302067,141712095,1546302071
,258085971,1546302058,246184784,1546302058
,163939633,1546302092,211878530,1546302057
,23693542,1546302083,245866387,1546302059
,28579770,1546302078,91809850,1546302061
,163423629,1546302088,153801682,1546302074
,8880462,1546302068,103798563,1546302059
,25983207,1546302060,209988263,1546302128
,39011377,1546302099,191925948,1546302138
,246482835,1546302063,201584688,1546302060
,103991719,1546302067,86213903,1546302081
,50887826,1546302057,165672104,1546302079
,156919982,1546302058,142170639,1546302065
,229574244,1546302059,209904313,1546302094
,401135344,1546302091,197202677,1546302075
,235965353,1546302079,44915473,1546302071
,224175301,1546302057,25296092,1546302096
,211120856,1546302078,405771868,1546302073
,215523100,1546302059,58303399,1546302070
,201251722,1546302063,400541668,1546302130
,145124644,1546302057,213428279,1546302074
,165587602,1546302069,180624885,1546302096
,231871057,1546302066,114102823,1546302085
,146287490,1546302078,161060584,1546302062
,28366308,1546302064,71593904,1546302058
,187971805,1546302083,50582215,1546302126
,189125208,1546302095,63050981,1546302135
,219692683,1546302082,22261886,1546302067
,46787653,1546302073,84168379,1546302061
,184065391,1546302059,67005317,1546302071
,35823715,1546302085,58196630,1546302096
,48413074,1546302060,189933393,1546302059
,268574769,1546302083,205533577,1546302064
,207876748,1546302059,39514359,1546302075
,128454085,1546302112,38370356,1546302115
,90618282,1546302090,45547917,1546302105
,110412769,1546302067,213666523,1546302081
,201572075,1546302060,137009271,1546302058
,240894086,1546302093,88932365,1546302104
,142118981,1546302074,238022327,1546302126
,215685496,1546302077,216871351,1546302083
,79212464,1546302069,155896456,1546302060
,105931411,1546302069,233372593,1546302069
,265500014,1546302129,64025983,1546302095
,251453787,1546302057,86242442,1546302061
,278830491,1546302073,45126672,1546302058
,34375885,1546302059,49015750,1546302097
,101877005,1546302088,37740125,1546302058
,43651499,1546302063,227913363,1546302060
,160257755,1546302059,185722233,1546302134
,200388406,1546302059,165665520,1546302115
,92396603,1546302093,45845922,1546302104
,261081126,1546302075,21580171,1546302061
,40157010,1546302073,192721472,1546302121
,209431721,1546302105,143788155,1546302099
,150721833,1546302058,401222615,1546302116
,271409267,1546302085,200277638,1546302058
,40364929,1546302066,75177567,1546302066
,119773747,1546302072,196775703,1546302079
,123009412,1546302067,138851068,1546302068
,194131915,1546302074,28644194,1546302079
,116640785,1546302063,45781668,1546302094
,77323032,1546302070,161040790,1546302080
,45618836,1546302059,272719965,1546302081
,214274616,1546302065,127956131,1546302086
,225836010,1546302098,61176056,1546302061
,61803079,1546302057,51332927,1546302135
,73241328,1546302061,400680695,1546302085
,206033617,1546302096,40766013,1546302074
,22329878,1546302078,232672803,1546302073
,30002050,1546302070,39376933,1546302071
,80303399,1546302080,37188379,1546302060
,102567981,1546302066,98996943,1546302060
,127576710,1546302077,97630675,1546302058
,121960683,1546302058,234580553,1546302067
,41826349,1546302075,95556897,1546302077
,72942975,1546302078,14437049,1546302059
,86979902,1546302073,111266561,1546302058
,160059686,1546302061,24483112,1546302088
,85574361,1546302083,219415673,1546302079
,170784825,1546302058,136806169,1546302058
,216280157,1546302078,186278623,1546302083
,133691565,1546302098,218483448,1546302064
,229024567,1546302093,90664728,1546302063
,138451737,1546302066,203747728,1546302066
,202319037,1546302060,139852484,1546302058
,42265510,1546302056,141516542,1546302084
,254000537,1546302061,74452411,1546302066
,163143883,1546302056,88249467,1546302078
,205621308,1546302082,86527698,1546302058
,61905408,1546302071,6663361,1546302090
,63397962,1546302063,186642180,1546302133
,78959313,1546302059,37580301,1546302090
,124922188,1546302077,242728773,1546302080
,37122409,1546302121,40115601,1546302065
,26969444,1546302061,70732052,1546302061
,224264079,1546302078,58619973,1546302083
,161937994,1546302058,76451640,1546302059
,46584735,1546302057,161038382,1546302139
,145321770,1546302092,105175077,1546302140
,61053012,1546302062,130466274,1546302062
,97611349,1546302061,203066461,1546302061
,162101799,1546302057,211813492,1546302067
,234858624,1546302080,228939754,1546302093
,92670735,1546302071,96801291,1546302108
,117648483,1546302064,138872521,1546302073
,405776201,1546302059,236698881,1546302063
,28647342,1546302057,32484761,1546302059
,41896200,1546302058,61908792,1546302109
,80150189,1546302069,150463163,1546302070
,88114413,1546302068,5279809,1546302058
,217940117,1546302124,64583309,1546302129
,22628370,1546302063,204641002,1546302141
,216687115,1546302063,67198515,1546302060
,141179828,1546302080,220550386,1546302104
,207216033,1546302092,222414236,1546302061
,42887457,1546302064,131083826,1546302057
,124256948,1546302075,29944916,1546302059
,60071920,1546302059,62938116,1546302060
,38195394,1546302083,12887658,1546302104
,215267500,1546302093,140585568,1546302117
,215871182,1546302069,227096060,1546302128
,184769808,1546302059,254463854,1546302082
,42124115,1546302058,280379241,1546302059
,47280152,1546302060,28848859,1546302057
,133675095,1546302066,58055775,1546302074
,172821993,1546302058,70735568,1546302059
,84155358,1546302075,126939809,1546302084
,404573781,1546302073,84038769,1546302059
,181390368,1546302080,68294281,1546302080
,41167700,1546302086,89713440,1546302074
,44767876,1546302058,107649611,1546302113
,51162602,1546302075,147519528,1546302116
,70655192,1546302058,103959646,1546302063
,216147388,1546302085,174780303,1546302097
,168459859,1546302067,213898109,1546302061
,222305652,1546302058,191024919,1546302075
,95223967,1546302078,49367412,1546302069
,205726030,1546302088,201847916,1546302093
,65192837,1546302087,92894033,1546302061
,127652584,1546302060,261903944,1546302065
,236238310,1546302068,212797662,1546302115
,227764208,1546302060,139816480,1546302110
,29544381,1546302060,152102376,1546302129
,115591019,1546302083,126517123,1546302069
,228244850,1546302056,249687394,1546302056
,36248171,1546302058,40133605,1546302069
,72104004,1546302063,125145329,1546302132
,96542063,1546302089,22015219,1546302081
,46123078,1546302058,194849450,1546302078
,143057580,1546302082,114118199,1546302116
,134049372,1546302064,205467399,1546302064
,199788767,1546302062,187626266,1546302109
,52626235,1546302059,168652930,1546302140
,71781871,1546302057,256756654,1546302105
,402192126,1546302059,209288293,1546302062
,111868673,1546302079,173947038,1546302095
,204662510,1546302064,99924257,1546302073
,114369604,1546302060,58611221,1546302074
,108426703,1546302099,119056537,1546302101
,99830143,1546302071,101275877,1546302083
,197229700,1546302093,99986971,1546302057
,92865378,1546302058,20103368,1546302124
,76617142,1546302071,52883525,1546302084
,82526001,1546302083,244790022,1546302142
,173353846,1546302084,62065032,1546302079
,153524107,1546302057,162167450,1546302058
,26700212,1546302082,43303496,1546302059
,196803364,1546302058,222941023,1546302108
,68361587,1546302091,199438968,1546302088
,186898563,1546302123,204656593,1546302140
,49153196,1546302085,156336389,1546302145
,278344111,1546302064,161692490,1546302082
,75163274,1546302073,125603637,1546302070
,41374352,1546302071,77031302,1546302113
,20086743,1546302057,26793681,1546302086
,87462702,1546302091,84747838,1546302088
,159414694,1546302058,66327018,1546302059
,198809547,1546302086,204737600,1546302058
,155468771,1546302063,156326205,1546302058
,192282497,1546302072,67954056,1546302057
,121549762,1546302081,68688065,1546302058
,43485972,1546302063,215284183,1546302071
,156671675,1546302057,44057678,1546302106
,79704758,1546302062,158962006,1546302077
,78028278,1546302060,130819059,1546302086
,197187153,1546302067,244635204,1546302111
,35682698,1546302075,212837383,1546302084
,95878591,1546302058,229613866,1546302070
,150998841,1546302062,173041600,1546302131
,224779962,1546302064,56214960,1546302127
,179762695,1546302125,36072906,1546302083
,104996400,1546302060,93016625,1546302117
,158251084,1546302079,149519948,1546302058
,59878416,1546302091,156146553,1546302081
,193516610,1546302058,60704633,1546302131
,156132209,1546302060,200584621,1546302082
,40405937,1546302069,96162036,1546302100
,139157487,1546302073,174629869,1546302092
,39300104,1546302058,57615583,1546302057
,127158604,1546302088,52406883,1546302065
,136862514,1546302090,77064449,1546302073
,127929909,1546302057,122163893,1546302116
,246113917,1546302090,96340139,1546302058
,197593337,1546302101,117792919,1546302128
,58283033,1546302058,182457635,1546302060
,153300035,1546302064,60806551,1546302100
,219116110,1546302057,51546754,1546302073
,197909405,1546302087,45722549,1546302058
,194394548,1546302099,227251153,1546302134
,137033324,1546302127,232421058,1546302112
,110343304,1546302058,96710703,1546302104
,57972363,1546302094,79601533,1546302125
,96934454,1546302074,114793054,1546302102
,39961256,1546302060,77937012,1546302066
,89909848,1546302063,40291851,1546302091
,81669121,1546302076,210963998,1546302060
,100685078,1546302060,112250087,1546302056
,106215274,1546302075,28295744,1546302057
,143555380,1546302076,198510717,1546302098
,50178648,1546302060,208180593,1546302120
,93273815,1546302090,222195119,1546302062
,174794513,1546302082,204184523,1546302060
,89443845,1546302061,185746118,1546302090
,223680373,1546302108,192033161,1546302109
,269424847,1546302123,400115719,1546302082
,98707484,1546302074,229738913,1546302066
,205239936,1546302067,230185373,1546302061
,246603255,1546302062,44292824,1546302083
,199053840,1546302081,38634767,1546302066
,40046515,1546302057,218636129,1546302068
,191218363,1546302071,202537117,1546302097
,237408685,1546302078,155350217,1546302070
,112573973,1546302075,207877456,1546302110
,253590304,1546302074,80947160,1546302090
,68462573,1546302080,240984282,1546302089
,117882466,1546302077,108581415,1546302059
,198807607,1546302067,50499357,1546302104
,101890690,1546302085,70369701,1546302059
,152546261,1546302065,43494612,1546302079
,195335150,1546302057,30187594,1546302063
,401252327,1546302114,48714322,1546302058
,70164534,1546302072,117209387,1546302085
,218474733,1546302082,76469881,1546302065
,153613659,1546302073,73808682,1546302058
,118143970,1546302064,165059732,1546302060
,61188062,1546302076,211533910,1546302059
,216083263,1546302059,120784724,1546302058
,38340425,1546302094,140383848,1546302092
,137089966,1546302068,159177809,1546302074
,143726493,1546302063,201571889,1546302070
,226498625,1546302108,181722827,1546302057
,32806456,1546302078,56072716,1546302096
,109526209,1546302059,137900887,1546302067
,246858908,1546302075,137849482,1546302083
,250270076,1546302078,52380619,1546302076
,194903460,1546302070,30342765,1546302090
,137088454,1546302130,149177801,1546302078
,52308917,1546302063,42886266,1546302075
,45629248,1546302076,212955494,1546302083
,124394766,1546302058,55491841,1546302140
,114160728,1546302059,269032262,1546302059
,37845204,1546302058,92674462,1546302067
,175841193,1546302106,218814006,1546302072
,35775852,1546302071,184021771,1546302059
,46607346,1546302079,152645327,1546302095
,201146770,1546302060,276205825,1546302141
,40298694,1546302060,244788619,1546302059
,164922801,1546302073,26427202,1546302074
,84160011,1546302099,54948180,1546302086
,263612589,1546302058,251831208,1546302062
,47075851,1546302061,136922500,1546302062
,221690989,1546302088,268300106,1546302079
,233042879,1546302062,139551411,1546302061
,163538932,1546302074,42764380,1546302061
,144889879,1546302113,152803749,1546302063
,59535937,1546302058,98589028,1546302100
,248895465,1546302072,240023778,1546302057
,89975661,1546302073,405775711,1546302130
,221281790,1546302086,40734969,1546302077
,151820246,1546302062,204530449,1546302079
,169664525,1546302073,60016184,1546302060
,219691178,1546302061,135016486,1546302067
,61938109,1546302057,230523635,1546302061
,233102039,1546302071,176897354,1546302065
,245361577,1546302068,188543949,1546302059
,252700904,1546302064,186905087,1546302068
,154942177,1546302121,82972026,1546302079
,83099167,1546302063,76783599,1546302070
,94661231,1546302141,151349163,1546302062
,187981741,1546302084,29152412,1546302059
,17268475,1546302072,45841314,1546302067
,37849583,1546302093,137303119,1546302131
,105111281,1546302067,147954285,1546302077
,84510217,1546302065,125413622,1546302059
,238046753,1546302089,103394188,1546302058
,142631176,1546302067,83641206,1546302125
,175223417,1546302089,60797044,1546302078
,175595446,1546302082,228190743,1546302081
,269985104,1546302057,123457325,1546302063
,56425668,1546302081,134885239,1546302079
,106743230,1546302069,58789184,1546302086
,221249619,1546302067,23000579,1546302126
,81295596,1546302062,203848633,1546302083
,66364417,1546302107,254223937,1546302101
,135387077,1546302058,72741251,1546302072
,81303494,1546302071,149760450,1546302071
,65178794,1546302066,46732321,1546302067
,233357625,1546302075,247750916,1546302112
,186287017,1546302119,131901013,1546302083
,208672110,1546302058,74498290,1546302066
,44764997,1546302070,246559414,1546302078
,116883228,1546302057,171753885,1546302129
,133312560,1546302057,79152484,1546302066
,139135789,1546302071,401230652,1546302072
,172022226,1546302137,203557010,1546302061
,73586819,1546302057,183960216,1546302057
,100039812,1546302060,226817519,1546302102
,72198277,1546302120,248892528,1546302062
,46534002,1546302060,103514654,1546302086
,256908763,1546302088,401448053,1546302062
,254469747,1546302098,160610137,1546302120
,57177625,1546302058,131451942,1546302065
,62645910,1546302073,69642270,1546302065
,92115533,1546302074,202033277,1546302114
,7836454,1546302068,30203472,1546302059
,31831981,1546302060,173471040,1546302065
,206943983,1546302064,209180705,1546302058
,244937721,1546302082,222980890,1546302104
,137668288,1546302135,224874435,1546302065
,141655400,1546302095,176861672,1546302125
,210977088,1546302060,71158093,1546302103
,228365554,1546302061,90602881,1546302065
,145995124,1546302101,30078009,1546302143
,157231964,1546302079,100697238,1546302057
,217472834,1546302099,105756200,1546302075
,59640913,1546302064,187976386,1546302059
,66378712,1546302058,48697035,1546302059
,165711678,1546302062,91655574,1546302059
,74650610,1546302082,108864619,1546302081
,183116952,1546302063,190951214,1546302060
,105622482,1546302077,203805477,1546302139
,179710053,1546302093,204944193,1546302081
,41739064,1546302110,115856177,1546302081
,5140748,1546302085,39990680,1546302057
,27534368,1546302083,25430276,1546302100
,271709671,1546302058,54719869,1546302057
,42309917,1546302070,157936768,1546302069
,18497343,1546302057,73924262,1546302064
,26571921,1546302087,64206590,1546302075
,113090598,1546302069,144209876,1546302081
,167868604,1546302069,248281039,1546302073
,21030474,1546302062,56774439,1546302072
,53481715,1546302058,48802647,1546302058
,77697665,1546302057,169811962,1546302080
,38388063,1546302069,132714548,1546302059
,41990272,1546302077,141174437,1546302068
,124510473,1546302075,174569829,1546302058
,137604431,1546302062,209437181,1546302076
,225534447,1546302060,177458992,1546302076
,117200367,1546302060,193886102,1546302075
,220010789,1546302070,48724959,1546302057
,98674701,1546302061,171078420,1546302058
,137381658,1546302083,228247391,1546302097
,174899275,1546302077,87828719,1546302087
,219920850,1546302057,48171814,1546302117
,170837472,1546302062,105338787,1546302059
,171091370,1546302065,181147322,1546302130
,61534272,1546302136,196030700,1546302080
,79089018,1546302056,53436811,1546302073
,44527261,1546302065,218195701,1546302095
,135941495,1546302062,404064649,1546302067
,17130256,1546302059,159235571,1546302083
,266942696,1546302120,87602155,1546302068
,127981732,1546302088,63147911,1546302077
,24684499,1546302062,151801099,1546302072
,193652057,1546302122,25757799,1546302075
,152375078,1546302091,192363991,1546302088
,139957261,1546302058,142165310,1546302072
,111785460,1546302088,44076915,1546302107
,205524491,1546302076,146467613,1546302058
,198214954,1546302061,64084706,1546302059
,109525730,1546302063,199270972,1546302068
,197439827,1546302086,212405954,1546302134
,279279319,1546302095,267375749,1546302079
,265953023,1546302128,51956085,1546302071
,201108245,1546302063,186141074,1546302057
,405682424,1546302056,116935994,1546302074
,58639388,1546302064,171742574,1546302111
,404773296,1546302059,95635091,1546302096
,250784519,1546302089,404349873,1546302059
,139733025,1546302084,221927160,1546302103
,405775583,1546302081,106692117,1546302076
,62641182,1546302068,38910495,1546302060
,79668423,1546302095,238593875,1546302060
,102510507,1546302059,188731386,1546302078
,196948895,1546302071,20985391,1546302060
,121534302,1546302058,114200165,1546302057
,82269393,1546302059,164481763,1546302060
,135885089,1546302061,28392014,1546302060
,184642904,1546302066,405578424,1546302084
,97035426,1546302060,38384959,1546302091
,134815838,1546302065,73105714,1546302072
,70030329,1546302092,114160122,1546302058
,201569865,1546302079,160961125,1546302112
,87953524,1546302085,207725471,1546302104
,208682191,1546302071,237640402,1546302078
,190851392,1546302089,154352471,1546302057
,405796004,1546302086,54650649,1546302086
,200780008,1546302092,25481487,1546302086
,204605488,1546302102,177898242,1546302079
,59051675,1546302058,165125279,1546302065
,59805790,1546302070,202189489,1546302073
,125293502,1546302075,404135603,1546302123
,120334238,1546302103,71977678,1546302086
,68432462,1546302061,119566583,1546302071
,126366347,1546302058,193336407,1546302060
,233828267,1546302058,189304630,1546302092
,136411883,1546302129,2100313,1546302081
,59482615,1546302065,140363955,1546302075
,64506410,1546302062,143139758,1546302077
,236110026,1546302061,276886288,1546302075
,45492816,1546302095,120980657,1546302117
,157678753,1546302078,227451182,1546302076
,103533401,1546302060,67128221,1546302118
,89396856,1546302099,90640369,1546302076
,61510253,1546302072,218786579,1546302077
,99599616,1546302057,152631808,1546302087
,42438234,1546302092,46176495,1546302062
,138456115,1546302067,72279819,1546302075
,204230551,1546302077,206196339,1546302064
,272464257,1546302065,226480743,1546302062
,208912154,1546302124,43610614,1546302072
,404804011,1546302125,46162578,1546302058
,32133204,1546302091,57857577,1546302102
,55520530,1546302085,183965277,1546302120
,89067210,1546302061,118223813,1546302104
,185876774,1546302059,117669768,1546302124
,38738581,1546302057,126886210,1546302085
,142444762,1546302110,187030320,1546302124
,60967949,1546302090,59098229,1546302093
,154847899,1546302070,120255591,1546302113
,117942190,1546302061,219828478,1546302139
,163979583,1546302073,209453836,1546302059
,32398400,1546302057,87581850,1546302092
,403139406,1546302067,137072093,1546302058
,402931083,1546302082,111399415,1546302060
,72248802,1546302082,176220276,1546302076
,54706016,1546302057,39004547,1546302091
,133861674,1546302059,72375971,1546302091
,400029467,1546302059,71434293,1546302103
,204891479,1546302058,92885668,1546302073
,90355061,1546302063,231729205,1546302061
,185372412,1546302080,256037818,1546302058
,177431967,1546302069,263598054,1546302071
,57994147,1546302069,404591610,1546302061
,405779502,1546302109,267861218,1546302113
,202560588,1546302059,75737203,1546302136
,79276573,1546302059,160733932,1546302087
,120810196,1546302080,71612719,1546302060
,146445247,1546302082,44298915,1546302078
,32282791,1546302076,71997610,1546302056
,130201503,1546302143,226688323,1546302064
,27823187,1546302096,200821575,1546302077
,176184641,1546302085,162096297,1546302074
,51880559,1546302082,66098113,1546302134
,44778385,1546302059,230417728,1546302057
,191993849,1546302060,75834167,1546302074
,147740466,1546302064,194698926,1546302059
,38248210,1546302060,200712780,1546302115
,44595286,1546302058,238245592,1546302060
,59255474,1546302066,218043896,1546302060
,23916152,1546302075,229698439,1546302069
,240979171,1546302066,48295892,1546302098
,158486193,1546302081,63412060,1546302108
,88606826,1546302074,161670953,1546302079
,39506870,1546302068,165103366,1546302072
,45880553,1546302066,139027757,1546302117
,244206374,1546302061,85083093,1546302080
,87020371,1546302080,69606281,1546302067
,80486348,1546302078,136279567,1546302133
,225700368,1546302058,117559196,1546302082
,86121934,1546302059,173315039,1546302057
,77247435,1546302084,169513371,1546302070
,47648907,1546302062,161932171,1546302063
,51606425,1546302068,184666221,1546302073
,65710233,1546302081,405780030,1546302060
,170081,1546302059,136682206,1546302132
,95995919,1546302070,205046008,1546302066
,8562098,1546302078,245785828,1546302060
,224010723,1546302108,405775811,1546302061
,194247891,1546302142,71317931,1546302071
,79933249,1546302090,141865375,1546302080
,56361507,1546302091,116906881,1546302059
,179605751,1546302087,91520778,1546302141
,78661434,1546302092,118577413,1546302063
,208484356,1546302083,144233636,1546302112
,94144175,1546302071,124835153,1546302059
,209184868,1546302092,199133812,1546302067
,30310888,1546302083,80365647,1546302087
,258644128,1546302070,161085099,1546302103
,153971733,1546302059,217386089,1546302089
,263627684,1546302076,102579773,1546302078
,143074364,1546302060,38569958,1546302120
,162589777,1546302062,43214383,1546302078
,155649769,1546302139,88666977,1546302085
,126978012,1546302079,155536392,1546302058
,48173887,1546302060,57994233,1546302057
,229768657,1546302072,191366595,1546302060
,82019274,1546302060,92191454,1546302061
,117912787,1546302082,127107905,1546302066
,154377160,1546302132,166079883,1546302063
,209325224,1546302078,45173592,1546302066
,81015859,1546302067,187446536,1546302097
,43139318,1546302136,11219371,1546302077
,179250127,1546302065,256852105,1546302137
,89636279,1546302081,107844238,1546302083
,133787045,1546302082,60438553,1546302058
,52346849,1546302081,37361789,1546302086
,111510134,1546302077,244053230,1546302061
,95941033,1546302077,164418072,1546302072
,108508323,1546302056,123968630,1546302069
,110030086,1546302083,166221602,1546302066
,184654862,1546302082,43620953,1546302069
,136195239,1546302058,33146229,1546302073
,192713980,1546302091,61688123,1546302079
,46970547,1546302062,213911641,1546302058
,244492262,1546302083,131186646,1546302133
,21517721,1546302068,138805827,1546302085
,156845501,1546302059,39071883,1546302083
,54248417,1546302095,201979747,1546302087
,8979333,1546302073,108835694,1546302058
,46315306,1546302066,190335901,1546302128
,39223318,1546302076,95287070,1546302084
,201896872,1546302094,130393490,1546302061
,64643616,1546302070,148330758,1546302064
,37611708,1546302062,64579109,1546302088
,26702798,1546302097,36792035,1546302130
,200275984,1546302098,90876295,1546302078
,176220762,1546302062,401952715,1546302115
,148817162,1546302058,32614532,1546302087
,276461099,1546302089,107487615,1546302093
,76502487,1546302078,63504216,1546302071
,123191216,1546302124,165038466,1546302065
,126004004,1546302067,51564287,1546302069
,95073936,1546302114,246084110,1546302073
,224758326,1546302083,52161604,1546302065
,168393537,1546302058,149815856,1546302063
,26341803,1546302069,43894381,1546302097
,204752369,1546302059,66945822,1546302057
,133879294,1546302090,223365800,1546302068
,66457314,1546302071,149069136,1546302116
,47967961,1546302070,107852011,1546302136
,46914780,1546302072,120712334,1546302086
,100029513,1546302070,193642499,1546302057
,193401503,1546302073,93954854,1546302108
,50698129,1546302067,208908198,1546302102
,78786044,1546302063,241833801,1546302101
,182633448,1546302078,104974011,1546302086
,42819257,1546302075,50962812,1546302059
,195315318,1546302063,58109276,1546302064
,160662711,1546302075,65516477,1546302057
,27201178,1546302078,75362379,1546302070
,123118861,1546302058,273282046,1546302060
,108635167,1546302120,76747469,1546302059
,85173030,1546302072,107480962,1546302138
,247698421,1546302070,173170412,1546302097
,32757909,1546302117,274644312,1546302113
,151912873,1546302060,255357268,1546302063
,181980036,1546302138,63760916,1546302058
,138601140,1546302063,20136919,1546302060
,78230455,1546302075,60922788,1546302069
,238944424,1546302083,86030729,1546302071
,43409345,1546302077,42207478,1546302089
,95155444,1546302092,247659456,1546302060
,117664639,1546302068,238431085,1546302070
,176205840,1546302062,150666507,1546302089
,74126039,1546302103,158087724,1546302077
,117407934,1546302057,216451118,1546302061
,189997111,1546302058,28439082,1546302057
,122474203,1546302072,45204273,1546302070
,156780875,1546302079,74077771,1546302090
,37241328,1546302079,96096176,1546302137
,205770992,1546302069,232749013,1546302081
,188860863,1546302060,64130099,1546302059
,149543244,1546302060,48774544,1546302063
,67097944,1546302067,53897269,1546302066
,141601356,1546302095,51651741,1546302086
,144446177,1546302082,82903416,1546302097
,25466629,1546302061,75276334,1546302085
,181244126,1546302059,76754538,1546302077
,67923722,1546302078,142186074,1546302082
,91910084,1546302059,206934774,1546302089
,85665369,1546302062,30218754,1546302120
,84541128,1546302100,114007303,1546302081
,195005284,1546302061,50566173,1546302058
,198634939,1546302059,62989667,1546302103
,71935855,1546302066,198664659,1546302131
,133058330,1546302113,131713922,1546302060
,48871181,1546302069,47553745,1546302070
,198992535,1546302060,88991747,1546302063
,84703803,1546302060,145255808,1546302087
,54352959,1546302068,198247448,1546302084
,215221711,1546302084,60160215,1546302141
,189794201,1546302080,75196442,1546302097
,159939434,1546302058,149580689,1546302077
,212355100,1546302060,184684271,1546302064
,248534622,1546302081,134978467,1546302071
,91791705,1546302059,263574323,1546302067
,122747934,1546302080,37439916,1546302097
,120535895,1546302060,30283995,1546302097
,105714082,1546302057,120159317,1546302075
,143369576,1546302060,109848370,1546302062
,253514513,1546302063,404069698,1546302095
,49404884,1546302058,51604896,1546302079
,192499657,1546302060,174779131,1546302088
,3797537,1546302084,173112170,1546302079
,203513503,1546302073,253850003,1546302081
,139430799,1546302057,89519462,1546302073
,92273638,1546302057,95215894,1546302133
,403085211,1546302060,186155889,1546302095
,110228125,1546302066,234810059,1546302063
,152593966,1546302077,209109065,1546302059
,41959266,1546302060,66578769,1546302142
,202902724,1546302058,193831373,1546302081
,122746072,1546302074,76190787,1546302072
,190156316,1546302066,85941932,1546302079
,39337794,1546302111,120041270,1546302070
,137826632,1546302081,195896526,1546302059
,50775983,1546302058,112032289,1546302105
,241495280,1546302059,47814352,1546302063
,55770580,1546302059,400085168,1546302062
,405271882,1546302064,64710241,1546302095
