On March 14 2018  Ninja set a record for all time single player stream viewership while playing Fortnite with whom?,Winner Id 1,Winner ID 2,Voter ID 1 ,Voter ID 2
,152030011,1546329904,204882766,1546329963
,121911345,1546329981,255944698,1546329906
,126640324,1546329911,181949922,1546329905
,48324381,1546329971,117650503,1546329933
,200391498,1546329954,52938783,1546329980
,96087816,1546329902,26766203,1546329914
,112051941,1546329908,84065400,1546329908
,65771496,1546329919,400431756,1546329928
,236211360,1546329919,103895513,1546329912
,226079223,1546329942,56209973,1546329943
,160846537,1546329923,61488511,1546329942
,161692490,1546329912,55491841,1546329952
,157076625,1546329985,44456717,1546329934
,154256292,1546329928,133713847,1546329915
,100793537,1546329938,126798874,1546329937
,115132343,1546329934,113424208,1546329926
,227591791,1546329960,184674141,1546329904
,30272315,1546329916,56825130,1546329923
,77323105,1546329905,133006525,1546329926
,105032146,1546329921,72468070,1546329905
,195715743,1546329941,198658932,1546329934
,123660809,1546329939,189833032,1546329904
,163912940,1546329911,183999801,1546329984
,211434031,1546329928,153198498,1546329943
,162435755,1546329939,107531266,1546329906
,227709524,1546329937,79027393,1546329936
,125952109,1546329935,152280129,1546329905
,53617209,1546329917,54380703,1546329944
,63432395,1546329948,20945695,1546329903
,56824956,1546329914,139368746,1546329924
,185467436,1546329920,197832950,1546329907
,32784801,1546329916,98589028,1546329919
,58599299,1546329906,122095255,1546329904
,250367586,1546329977,194487949,1546329915
,12330761,1546329906,43059890,1546329908
,157374665,1546329921,133989072,1546329948
,24717892,1546329933,208130383,1546329908
,198590816,1546329902,91562477,1546329908
,154649820,1546329931,76191603,1546329939
,55598724,1546329956,130485554,1546329904
,186815458,1546329949,256893552,1546329924
,160739132,1546329921,400166284,1546329939
,154552526,1546329937,29997676,1546329962
,75074868,1546329934,133381509,1546329968
,206298687,1546329934,169539966,1546329913
,93962785,1546329909,151057234,1546329904
,95362806,1546329909,146209340,1546329907
,239818788,1546329902,195156968,1546329918
,123192418,1546329920,64417452,1546329941
,70339697,1546329927,88217476,1546329967
,152804676,1546329963,124317450,1546329943
,244240281,1546329907,191768244,1546329902
,74792861,1546329916,241917924,1546329933
,185285660,1546329980,113319906,1546329908
,43106759,1546329905,210047823,1546329915
,25626986,1546329986,140623117,1546329903
,215342027,1546329948,215720112,1546329931
,193844149,1546329904,238913683,1546329934
,260594028,1546329916,220371230,1546329906
,152012705,1546329917,239203481,1546329949
,205991059,1546329963,26336640,1546329924
,214703409,1546329908,211305631,1546329936
,79664983,1546329905,242813069,1546329958
,213763729,1546329929,211778763,1546329920
,42993511,1546329907,93658555,1546329915
,101382023,1546329927,78267841,1546329912
,259765701,1546329915,98095215,1546329910
,96592336,1546329958,29571089,1546329910
,244137506,1546329905,199239145,1546329962
,189650701,1546329903,112347573,1546329904
,199617362,1546329962,90484968,1546329927
,136121186,1546329928,189684627,1546329907
,149609422,1546329939,45651924,1546329921
,106940734,1546329938,136876564,1546329910
,232658279,1546329906,64604820,1546329924
,129236597,1546329948,52176495,1546329915
,80441677,1546329903,201279050,1546329916
,82196111,1546329944,23136276,1546329913
,31303995,1546329946,146696512,1546329959
,36517466,1546329916,217394388,1546329935
,121034976,1546329981,66765214,1546329915
,215085326,1546329973,81384507,1546329908
,48025873,1546329918,89638742,1546329974
,223698156,1546329922,205692701,1546329915
,262267790,1546329919,207867159,1546329905
,85011998,1546329927,111006392,1546329905
,265722293,1546329946,230716080,1546329924
,271738725,1546329955,55015067,1546329908
,130386521,1546329977,139305484,1546329921
,89628718,1546329965,188522346,1546329912
,405399565,1546329955,198040638,1546329935
,66648889,1546329920,159105305,1546329904
,403149043,1546329953,193227691,1546329937
,268920436,1546329948,280178549,1546329978
,100957496,1546329932,82791797,1546329916
,153557144,1546329905,36209293,1546329908
,208665654,1546329906,66983837,1546329949
,251948197,1546329909,76979444,1546329904
,155444773,1546329904,199369326,1546329907
,78229103,1546329978,39548474,1546329933
,271041907,1546329913,76248086,1546329926
,214039643,1546329971,38932552,1546329910
,280748647,1546329927,38550019,1546329919
,217200529,1546329976,90353475,1546329922
,135550760,1546329947,52603754,1546329927
,80951116,1546329972,9788716,1546329927
,204882766,1546329963,62231254,1546329977
,255944698,1546329906,403339520,1546329948
,181949922,1546329905,59310190,1546329914
,117650503,1546329933,230532708,1546329903
,52938783,1546329980,202706309,1546329957
,26766203,1546329914,87655681,1546329903
,84065400,1546329908,131822619,1546329919
,400431756,1546329928,162545684,1546329927
,56209973,1546329943,221875184,1546329939
,61488511,1546329942,37098347,1546329947
,55491841,1546329952,146561745,1546329905
,44456717,1546329934,31402353,1546329938
,133713847,1546329915,186641035,1546329936
,126798874,1546329937,112761195,1546329902
,113424208,1546329926,46728072,1546329919
,184674141,1546329904,143145480,1546329920
,56825130,1546329923,32008369,1546329910
,133006525,1546329926,76565485,1546329907
,72468070,1546329905,161801393,1546329923
,198658932,1546329934,156176965,1546329923
,189833032,1546329904,200252362,1546329968
,183999801,1546329984,216458406,1546329907
,153198498,1546329943,89626516,1546329913
,107531266,1546329906,44980864,1546329961
,79027393,1546329936,195176400,1546329905
,152280129,1546329905,125314590,1546329930
,54380703,1546329944,40338940,1546329912
,20945695,1546329903,49363353,1546329904
,139368746,1546329924,280520332,1546329906
,197832950,1546329907,52468547,1546329903
,98589028,1546329919,405068499,1546329937
,122095255,1546329904,22083988,1546329927
,194487949,1546329915,229498306,1546329942
,43059890,1546329908,180469124,1546329935
,133989072,1546329948,64125216,1546329949
,208130383,1546329908,259928139,1546329927
,91562477,1546329908,72725365,1546329910
,76191603,1546329939,100792885,1546329910
,130485554,1546329904,72483219,1546329922
,256893552,1546329924,43335779,1546329965
,400166284,1546329939,116714362,1546329960
,29997676,1546329962,121876312,1546329962
,133381509,1546329968,176089845,1546329952
,169539966,1546329913,96608803,1546329909
,151057234,1546329904,103705317,1546329916
,146209340,1546329907,73381157,1546329965
,195156968,1546329918,31483925,1546329973
,64417452,1546329941,159179232,1546329917
,88217476,1546329967,159904444,1546329960
,124317450,1546329943,107871625,1546329907
,191768244,1546329902,95397237,1546329977
,54722986,1546329928,32084514,1546329918
,38395804,1546329902,47315684,1546329921
,95791188,1546329958,211607081,1546329967
,402112424,1546329903,115993387,1546329911
,52040092,1546329904,242914161,1546329932
,106614669,1546329912,146383774,1546329910
,206390919,1546329904,85538473,1546329927
,117828551,1546329958,151775295,1546329911
,66154893,1546329920,117202172,1546329908
,85584067,1546329911,201533265,1546329943
,118855127,1546329980,74769943,1546329936
,193512162,1546329955,142030334,1546329911
,79329911,1546329911,193645639,1546329942
,191054461,1546329944,27105431,1546329902
,99389733,1546329923,102428232,1546329907
,168387836,1546329916,97440695,1546329921
,202384780,1546329929,40826041,1546329907
,169818721,1546329928,151139176,1546329943
,130952260,1546329919,166551601,1546329950
,51311100,1546329927,204071411,1546329911
,36253081,1546329903,47339176,1546329963
,150232957,1546329976,152799574,1546329916
,89103913,1546329988,196204940,1546329907
,197876418,1546329920,38474304,1546329903
,37449489,1546329908,263816410,1546329915
,226688323,1546329934,153981250,1546329938
,245112831,1546329909,172295984,1546329929
,37538964,1546329915,201155999,1546329962
,51441104,1546329924,152602672,1546329907
,185944439,1546329907,168948853,1546329913
,162096297,1546329958,173076810,1546329910
,52593825,1546329952,38910495,1546329964
,54037458,1546329930,190181757,1546329919
,230417728,1546329979,174839158,1546329968
,98770507,1546329983,223163755,1546329970
,152774498,1546329950,190578725,1546329914
,129441546,1546329911,51608292,1546329936
,140573145,1546329905,144464882,1546329955
,58800752,1546329969,86759776,1546329909
,124919233,1546329942,274586716,1546329922
,43176962,1546329908,213671673,1546329945
,252698881,1546329930,143958427,1546329906
,84972561,1546329932,160071778,1546329903
,151302932,1546329904,137782564,1546329930
,59009443,1546329960,114160122,1546329981
,92645296,1546329962,71807047,1546329914
,19823337,1546329914,53422019,1546329919
,164659654,1546329903,50496461,1546329986
,51390920,1546329930,144789972,1546329947
,130666716,1546329941,92568421,1546329934
,89423577,1546329963,140159653,1546329902
,200059570,1546329917,147904876,1546329929
,167192878,1546329908,403113439,1546329910
,39470415,1546329945,172579584,1546329949
,115078155,1546329902,38410647,1546329914
,74739120,1546329904,102902326,1546329918
,46371809,1546329948,173196592,1546329909
,233533171,1546329907,151862048,1546329925
,202449706,1546329913,54722986,1546329928
,405780030,1546329920,38395804,1546329902
,161314385,1546329925,95791188,1546329958
,2134041,1546329905,402112424,1546329903
,205046008,1546329906,52040092,1546329904
,43371686,1546329909,106614669,1546329912
,41695645,1546329981,206390919,1546329904
,171195113,1546329932,117828551,1546329958
,193573951,1546329910,66154893,1546329920
,86928321,1546329968,85584067,1546329911
,141865375,1546329904,118855127,1546329980
,107853049,1546329929,193512162,1546329955
,162278699,1546329939,79329911,1546329911
,139598693,1546329945,191054461,1546329944
,59401913,1546329948,99389733,1546329923
,405867283,1546329907,168387836,1546329916
,173468633,1546329930,202384780,1546329929
,147354003,1546329932,169818721,1546329928
,42742076,1546329912,130952260,1546329919
,118577413,1546329908,51311100,1546329927
,97875880,1546329912,36253081,1546329903
,191316847,1546329936,150232957,1546329976
,77941449,1546329916,89103913,1546329988
,171801153,1546329909,251006164,1546329909
,401432658,1546329934,197876418,1546329920
,275087349,1546329934,37449489,1546329908
,261734725,1546329910,226688323,1546329934
,402778927,1546329981,245112831,1546329909
,22909112,1546329911,37538964,1546329915
,89771218,1546329910,51441104,1546329924
,103468131,1546329906,185944439,1546329907
,136198341,1546329936,162096297,1546329958
,185161680,1546329949,52593825,1546329952
,108589308,1546329906,54037458,1546329930
,68932929,1546329944,230417728,1546329979
,151678261,1546329912,98770507,1546329983
,223205041,1546329911,152774498,1546329950
,140801358,1546329904,129441546,1546329911
,170491700,1546329923,140573145,1546329905
,60438553,1546329910,58800752,1546329969
,45464124,1546329915,124919233,1546329942
,111481364,1546329944,43176962,1546329908
,145311119,1546329934,252698881,1546329930
,200846257,1546329911,84972561,1546329932
,73199227,1546329911,151302932,1546329904
,3009109,1546329920,59009443,1546329960
,37598733,1546329957,92645296,1546329962
,67200129,1546329902,19823337,1546329914
,209772350,1546329959,164659654,1546329903
,404741140,1546329905,51390920,1546329930
,51376600,1546329932,130666716,1546329941
,133987053,1546329965,89423577,1546329963
,152238564,1546329938,200059570,1546329917
,99797968,1546329905,167192878,1546329908
,57058933,1546329921,39470415,1546329945
,175268142,1546329929,115078155,1546329902
,268340250,1546329939,74739120,1546329904
,137526527,1546329903,46371809,1546329948
,230579830,1546329965,233533171,1546329907
,130684639,1546329918,202449706,1546329913
,77878707,1546329954,405780030,1546329920
,52526837,1546329908,161314385,1546329925
,36515720,1546329922,2134041,1546329905
,12335408,1546329950,205046008,1546329906
,212907950,1546329905,43371686,1546329909
,30190096,1546329940,41695645,1546329981
,221186454,1546329913,171195113,1546329932
,196610359,1546329923,193573951,1546329910
,266732960,1546329939,86928321,1546329968
,49322026,1546329910,141865375,1546329904
,200449540,1546329937,107853049,1546329929
,154199591,1546329912,162278699,1546329939
,170616517,1546329962,139598693,1546329945
,279752059,1546329934,59401913,1546329948
,139679999,1546329926,405867283,1546329907
,214114387,1546329925,173468633,1546329930
,52708444,1546329903,147354003,1546329932
,112862091,1546329937,42742076,1546329912
,48535051,1546329944,118577413,1546329908
,48130654,1546329905,97875880,1546329912
,45792416,1546329913,191316847,1546329936
,228765517,1546329939,77941449,1546329916
,190470168,1546329908,171801153,1546329909
,175632116,1546329905,401432658,1546329934
,229665473,1546329977,275087349,1546329934
,128667065,1546329955,261734725,1546329910
,136439803,1546329903,402778927,1546329981
,253900200,1546329907,22909112,1546329911
,38385266,1546329919,89771218,1546329910
,405873174,1546329903,103468131,1546329906
,90135801,1546329903,136198341,1546329936
,78861006,1546329916,185161680,1546329949
,54459352,1546329921,108589308,1546329906
,237359389,1546329982,68932929,1546329944
,174625762,1546329915,151678261,1546329912
,212687971,1546329921,223205041,1546329911
,76299483,1546329915,140801358,1546329904
,402765272,1546329919,170491700,1546329923
,142372475,1546329921,60438553,1546329910
,214931090,1546329923,45464124,1546329915
,137678854,1546329935,111481364,1546329944
,73613814,1546329908,145311119,1546329934
,178624807,1546329909,200846257,1546329911
,152677856,1546329921,73199227,1546329911
,59623889,1546329931,3009109,1546329920
,67405637,1546329964,37598733,1546329957
,131012890,1546329935,67200129,1546329902
,75368206,1546329920,209772350,1546329959
,221359051,1546329904,404741140,1546329905
,172836275,1546329924,51376600,1546329932
,165867965,1546329945,133987053,1546329965
,157046012,1546329933,152238564,1546329938
,20136919,1546329905,99797968,1546329905
,30835555,1546329919,57058933,1546329921
,86030729,1546329913,175268142,1546329929
,35979895,1546329919,268340250,1546329939
,192444307,1546329930,137526527,1546329903
,103351351,1546329944,230579830,1546329965
,51106894,1546329964,130684639,1546329918
,52079381,1546329959,77878707,1546329954
,53702252,1546329941,52526837,1546329908
,59316937,1546329916,36515720,1546329922
,63373572,1546329949,12335408,1546329950
,159997000,1546329938,212907950,1546329905
,206938315,1546329922,30190096,1546329940
,207929161,1546329946,221186454,1546329913
,94758443,1546329920,196610359,1546329923
,56423443,1546329921,266732960,1546329939
,38751407,1546329920,49322026,1546329910
,168568842,1546329917,200449540,1546329937
,100791141,1546329902,154199591,1546329912
,213914223,1546329932,170616517,1546329962
,169935278,1546329904,279752059,1546329934
,110108128,1546329940,139679999,1546329926
,206008937,1546329933,214114387,1546329925
,161484843,1546329937,52708444,1546329903
,186017966,1546329906,112862091,1546329937
,216200561,1546329914,48535051,1546329944
,117328882,1546329929,48130654,1546329905
,219902850,1546329959,45792416,1546329913
,113702177,1546329906,228765517,1546329939
,144138501,1546329926,190470168,1546329908
,177201980,1546329987,175632116,1546329905
,48774544,1546329901,229665473,1546329977
,54513436,1546329923,128667065,1546329955
,111030879,1546329978,136439803,1546329903
,38572401,1546329967,253900200,1546329907
,67060460,1546329912,38385266,1546329919
,215132819,1546329910,405873174,1546329903
,141007554,1546329918,90135801,1546329903
,76816307,1546329902,78861006,1546329916
,90913674,1546329946,54459352,1546329921
,118774863,1546329923,237359389,1546329982
,132305685,1546329934,174625762,1546329915
,403738408,1546329952,212687971,1546329921
,131713922,1546329910,76299483,1546329915
,231526201,1546329940,402765272,1546329919
,9180790,1546329911,142372475,1546329921
,205726169,1546329941,214931090,1546329923
,93217780,1546329957,137678854,1546329935
,270121410,1546329941,73613814,1546329908
,213477304,1546329977,178624807,1546329909
,186021446,1546329933,152677856,1546329921
,28274958,1546329904,59623889,1546329931
,250297609,1546329916,67405637,1546329964
,43932435,1546329924,131012890,1546329935
,190463874,1546329951,37329047,1546329915
,184731957,1546329959,75368206,1546329920
,199242545,1546329946,221359051,1546329904
,104033418,1546329968,172836275,1546329924
,29899808,1546329929,165867965,1546329945
,30034820,1546329933,157046012,1546329933
,82284063,1546329909,20136919,1546329905
,145204290,1546329920,30835555,1546329919
,170132208,1546329941,86030729,1546329913
,139049970,1546329932,35979895,1546329919
,31445308,1546329962,192444307,1546329930
,234326156,1546329924,103351351,1546329944
,189720873,1546329927,51106894,1546329964
,51087186,1546329932,52079381,1546329959
,211882352,1546329927,53702252,1546329941
,141557123,1546329953,59316937,1546329916
,49027609,1546329905,63373572,1546329949
,142201078,1546329935,159997000,1546329938
,207562399,1546329922,206938315,1546329922
,138948369,1546329930,207929161,1546329946
,24043490,1546329923,94758443,1546329920
,234790941,1546329970,67107614,1546329915
,200100998,1546329928,56423443,1546329921
,154305185,1546329909,38751407,1546329920
,7644162,1546329931,168568842,1546329917
,125909878,1546329940,100791141,1546329902
,197907602,1546329919,213914223,1546329932
,154429306,1546329920,169935278,1546329904
,19626246,1546329956,110108128,1546329940
,400085168,1546329903,206008937,1546329933
,33009863,1546329917,161484843,1546329937
,246098695,1546329910,186017966,1546329906
,53795761,1546329947,216200561,1546329914
,231394627,1546329918,117328882,1546329929
,173193005,1546329912,219902850,1546329959
,57302163,1546329906,113702177,1546329906
,204082067,1546329923,144138501,1546329926
,225219386,1546329908,177201980,1546329987
,47620048,1546329906,48774544,1546329901
,145393900,1546329926,54513436,1546329923
,151219389,1546329922,111030879,1546329978
,278780815,1546329941,38572401,1546329967
,247846384,1546329974,67060460,1546329912
,29690035,1546329937,215132819,1546329910
,78031242,1546329912,141007554,1546329918
,254900884,1546329905,76816307,1546329902
,147120241,1546329964,90913674,1546329946
,206550239,1546329937,118774863,1546329923
,218308583,1546329959,132305685,1546329934
,59915968,1546329924,403738408,1546329952
,96489829,1546329961,131713922,1546329910
,49676125,1546329916,231526201,1546329940
,118468219,1546329915,9180790,1546329911
,212242440,1546329912,205726169,1546329941
,111924762,1546329924,93217780,1546329957
,39543774,1546329927,270121410,1546329941
,266166463,1546329925,213477304,1546329977
,218233711,1546329940,186021446,1546329933
,78713474,1546329953,28274958,1546329904
,109941870,1546329907,250297609,1546329916
,151824538,1546329916,43932435,1546329924
,195370983,1546329960,190463874,1546329951
,201097376,1546329944,184731957,1546329959
,175114745,1546329910,199242545,1546329946
,59381447,1546329905,104033418,1546329968
,145612521,1546329917,29899808,1546329929
,28316106,1546329941,30034820,1546329933
,235824212,1546329986,82284063,1546329909
,402395880,1546329946,145204290,1546329920
,164771443,1546329911,170132208,1546329941
,405625510,1546329968,139049970,1546329932
,29930843,1546329963,31445308,1546329962
,405463798,1546329923,234326156,1546329924
,22041457,1546329913,189720873,1546329927
,239067800,1546329904,51087186,1546329932
,219417578,1546329905,211882352,1546329927
,126804715,1546329920,141557123,1546329953
,54559096,1546329909,49027609,1546329905
,148068485,1546329930,142201078,1546329935
,228222643,1546329904,207562399,1546329922
,405859715,1546329924,138948369,1546329930
,263648259,1546329934,24043490,1546329923
,220384703,1546329941,234790941,1546329970
,277026896,1546329930,200100998,1546329928
,95803812,1546329925,154305185,1546329909
,110770040,1546329906,7644162,1546329931
,61772212,1546329925,125909878,1546329940
,45769655,1546329902,197907602,1546329919
,125303263,1546329949,154429306,1546329920
,141168691,1546329973,19626246,1546329956
,99715094,1546329947,400085168,1546329903
,111020904,1546329930,33009863,1546329917
,45096447,1546329918,246098695,1546329910
,70559993,1546329926,53795761,1546329947
,222510800,1546329909,231394627,1546329918
,155029212,1546329934,173193005,1546329912
,168708398,1546329907,57302163,1546329906
,191508831,1546329904,204082067,1546329923
,152099953,1546329911,225219386,1546329908
,137993526,1546329908,47620048,1546329906
,246135869,1546329905,145393900,1546329926
,135291325,1546329943,151219389,1546329922
,133881801,1546329909,278780815,1546329941
,236463576,1546329951,247846384,1546329974
,271173394,1546329944,29690035,1546329937
,102109180,1546329919,78031242,1546329912
,228246930,1546329925,254900884,1546329905
,134581727,1546329939,147120241,1546329964
,194923106,1546329925,206550239,1546329937
,405388301,1546329910,218308583,1546329959
,200226059,1546329904,59915968,1546329924
,172028231,1546329938,96489829,1546329961
,30749821,1546329908,49676125,1546329916
,64905210,1546329959,118468219,1546329915
,35607149,1546329985,212242440,1546329912
,240901711,1546329984,111924762,1546329924
,197472865,1546329910,39543774,1546329927
,150987723,1546329939,266166463,1546329925
,105752614,1546329905,218233711,1546329940
,14611891,1546329981,78713474,1546329953
,93138786,1546329965,109941870,1546329907
,149778695,1546329952,151824538,1546329916
,139126726,1546329914,195370983,1546329960
,79143409,1546329944,201097376,1546329944
,190050964,1546329911,175114745,1546329910
,139580338,1546329933,59381447,1546329905
,96711480,1546329938,145612521,1546329917
,39236371,1546329902,28316106,1546329941
,80274472,1546329957,235824212,1546329986
,150271839,1546329918,402395880,1546329946
,110148703,1546329930,164771443,1546329911
,185359767,1546329937,404977571,1546329915
,86386262,1546329913,405625510,1546329968
,199275961,1546329906,29930843,1546329963
,116009414,1546329939,405463798,1546329923
,85191050,1546329917,22041457,1546329913
,121163958,1546329979,239067800,1546329904
,79507896,1546329920,219417578,1546329905
,46973531,1546329958,126804715,1546329920
,47186996,1546329902,54559096,1546329909
,153398036,1546329966,148068485,1546329930
,195413099,1546329909,228222643,1546329904
,32765390,1546329918,405859715,1546329924
,270636434,1546329904,263648259,1546329934
,95828542,1546329964,220384703,1546329941
,38988280,1546329946,277026896,1546329930
,177702881,1546329926,95803812,1546329925
,140726271,1546329938,110770040,1546329906
,147023148,1546329910,61772212,1546329925
,64511011,1546329942,45769655,1546329902
,111831930,1546329929,125303263,1546329949
,212401958,1546329957,141168691,1546329973
,110026820,1546329952,99715094,1546329947
,177394537,1546329917,111020904,1546329930
,46299867,1546329921,45096447,1546329918
,104761735,1546329921,70559993,1546329926
,49849030,1546329909,222510800,1546329909
,143095155,1546329954,155029212,1546329934
,122965620,1546329930,404581300,1546329930
,211695439,1546329929,168708398,1546329907
,93401292,1546329948,191508831,1546329904
,199234703,1546329935,152099953,1546329911
,41244221,1546329909,137993526,1546329908
,47653973,1546329908,246135869,1546329905
,130434294,1546329909,135291325,1546329943
,166582037,1546329960,404477284,1546329985
,90410896,1546329915,133881801,1546329909
,100444799,1546329950,236463576,1546329951
,183605567,1546329953,271173394,1546329944
,59052996,1546329907,102109180,1546329919
,191061894,1546329906,228246930,1546329925
,187660383,1546329922,134581727,1546329939
,88807019,1546329925,194923106,1546329925
,274851038,1546329931,405388301,1546329910
,46851187,1546329903,200226059,1546329904
,126777188,1546329930,172028231,1546329938
,51167512,1546329915,30749821,1546329908
,98601122,1546329904,64905210,1546329959
,70419289,1546329903,35607149,1546329985
,52837988,1546329940,240901711,1546329984
,57059685,1546329921,197472865,1546329910
,60007498,1546329924,150987723,1546329939
,180318329,1546329914,105752614,1546329905
,58240644,1546329953,14611891,1546329981
,275031695,1546329911,93138786,1546329965
,209752661,1546329919,149778695,1546329952
,188102556,1546329914,139126726,1546329914
,204648320,1546329913,79143409,1546329944
,172840721,1546329954,190050964,1546329911
,195315470,1546329915,139580338,1546329933
,43811251,1546329907,96711480,1546329938
,90317677,1546329956,39236371,1546329902
,189337542,1546329908,80274472,1546329957
,207593406,1546329906,150271839,1546329918
,93467097,1546329938,110148703,1546329930
,60416605,1546329964,185359767,1546329937
,400343419,1546329919,86386262,1546329913
,216807018,1546329987,199275961,1546329906
,37046319,1546329907,116009414,1546329939
,47524316,1546329939,85191050,1546329917
,145515747,1546329941,121163958,1546329979
,221869745,1546329906,79507896,1546329920
,78031117,1546329944,46973531,1546329958
,107643949,1546329912,47186996,1546329902
,120737161,1546329936,153398036,1546329966
,195964877,1546329943,195413099,1546329909
,61908212,1546329938,32765390,1546329918
,164937889,1546329961,270636434,1546329904
,148321563,1546329907,177702881,1546329926
,170779794,1546329912,38988280,1546329946
,142772412,1546329971,95828542,1546329964
,218373417,1546329949,140726271,1546329938
,36860985,1546329906,147023148,1546329910
,217591093,1546329905,111831930,1546329929
,184619564,1546329937,64511011,1546329942
,405599095,1546329950,104761735,1546329921
,212177014,1546329920,46299867,1546329921
,89181818,1546329924,177394537,1546329917
,272724569,1546329943,110026820,1546329952
,203369543,1546329909,212401958,1546329957
,155453577,1546329908,49849030,1546329909
,76770022,1546329910,143095155,1546329954
,64719977,1546329905,122965620,1546329930
,193538150,1546329909,211695439,1546329929
,125717299,1546329908,93401292,1546329948
,80239031,1546329926,47653973,1546329908
,77415025,1546329905,41244221,1546329909
,164736328,1546329950,199234703,1546329935
,400928156,1546329919,130434294,1546329909
,231051208,1546329914,166582037,1546329960
,241596340,1546329938,90410896,1546329915
,69857059,1546329937,100444799,1546329950
,217415802,1546329926,183605567,1546329953
,25874311,1546329919,88807019,1546329925
,193516459,1546329921,187660383,1546329922
,111363898,1546329931,191061894,1546329906
,123180334,1546329911,59052996,1546329907
,71889516,1546329913,274851038,1546329931
,76926425,1546329903,126777188,1546329930
,112502850,1546329907,46851187,1546329903
,135957593,1546329910,51167512,1546329915
,38776328,1546329937,98601122,1546329904
,31506725,1546329931,70419289,1546329903
,43039853,1546329920,60007498,1546329924
,230795788,1546329915,57059685,1546329921
,47791996,1546329905,52837988,1546329940
,37699692,1546329939,180318329,1546329914
,211556215,1546329921,209752661,1546329919
,43422068,1546329924,275031695,1546329911
,244978544,1546329906,58240644,1546329953
,183650873,1546329954,188102556,1546329914
,27818420,1546329901,204648320,1546329913
,179556455,1546329906,172840721,1546329954
,110474485,1546329906,195315470,1546329915
,134695252,1546329901,43811251,1546329907
,163140101,1546329935,207593406,1546329906
,56607353,1546329908,189337542,1546329908
,237314696,1546329917,90317677,1546329956
,74395083,1546329979,93467097,1546329938
,199713152,1546329964,400343419,1546329919
,209762699,1546329975,60416605,1546329964
,108711902,1546329907,216807018,1546329987
,50363455,1546329913,239431485,1546329980
,205017879,1546329921,37046319,1546329907
,211413137,1546329915,47524316,1546329939
,247549225,1546329933,145515747,1546329941
,154399540,1546329912,221869745,1546329906
,172069391,1546329914,78031117,1546329944
,13467004,1546329980,120737161,1546329936
,405870019,1546329933,107643949,1546329912
,70665510,1546329923,405578888,1546329912
,257184349,1546329942,195964877,1546329943
,89593059,1546329936,61908212,1546329938
,102077164,1546329935,164937889,1546329961
,71382977,1546329949,148321563,1546329907
,232418986,1546329979,170779794,1546329912
,26298629,1546329917,142772412,1546329971
,146080423,1546329918,218373417,1546329949
,76586710,1546329921,191072935,1546329986
,53818821,1546329907,36860985,1546329906
,250307485,1546329918,217591093,1546329905
,205697237,1546329906,184619564,1546329937
,242476018,1546329913,405599095,1546329950
,82070401,1546329912,212177014,1546329920
,216709655,1546329956,89181818,1546329924
,45882109,1546329936,272724569,1546329943
,98636316,1546329917,203369543,1546329909
,141203454,1546329916,155453577,1546329908
,114233661,1546329925,76770022,1546329910
,122317364,1546329930,78717662,1546329956
,204268854,1546329924,64719977,1546329905
,52661431,1546329920,193538150,1546329909
,260688990,1546329938,125717299,1546329908
,231696522,1546329943,80239031,1546329926
,77284550,1546329911,77415025,1546329905
,73193598,1546329934,164736328,1546329950
,130061595,1546329905,400928156,1546329919
,241567866,1546329963,231051208,1546329914
,58774596,1546329966,241596340,1546329938
,29048546,1546329927,69857059,1546329937
,162871100,1546329910,217415802,1546329926
,41525082,1546329962,25874311,1546329919
,37417758,1546329904,193516459,1546329921
,51611030,1546329927,111363898,1546329931
,157681633,1546329902,123180334,1546329911
,63770665,1546329904,71889516,1546329913
,53871010,1546329926,76926425,1546329903
,105810906,1546329969,112502850,1546329907
,75602761,1546329958,135957593,1546329910
,93137976,1546329936,38776328,1546329937
,164005298,1546329921,31506725,1546329931
,51484359,1546329903,268644305,1546329926
,228245853,1546329929,43039853,1546329920
,47077003,1546329905,230795788,1546329915
,122936811,1546329933,47791996,1546329905
,61326074,1546329942,37699692,1546329939
,171599155,1546329920,211556215,1546329921
,102890325,1546329974,43422068,1546329924
,210495458,1546329929,244978544,1546329906
,96199023,1546329914,183650873,1546329954
,217700077,1546329909,27818420,1546329901
,72520569,1546329903,179556455,1546329906
,76291579,1546329913,110474485,1546329906
,25646554,1546329934,134695252,1546329901
,117234307,1546329932,163140101,1546329935
,278053427,1546329949,56607353,1546329908
,215452645,1546329977,237314696,1546329917
,73520000,1546329908,74395083,1546329979
,59000640,1546329907,199713152,1546329964
,216594965,1546329944,209762699,1546329975
,274109158,1546329904,108711902,1546329907
,127312090,1546329903,50363455,1546329913
,150958841,1546329914,205017879,1546329921
,110137926,1546329931,211413137,1546329915
,48585775,1546329973,247549225,1546329933
,107911191,1546329906,154399540,1546329912
,185169878,1546329936,172069391,1546329914
,191725058,1546329915,13467004,1546329980
,144040889,1546329940,405870019,1546329933
,115805390,1546329945,70665510,1546329923
,156267380,1546329970,257184349,1546329942
,134876550,1546329932,89593059,1546329936
,232291071,1546329920,102077164,1546329935
,100784600,1546329930,71382977,1546329949
,194422052,1546329950,232418986,1546329979
,36478000,1546329925,26298629,1546329917
,186427803,1546329934,146080423,1546329918
,136813395,1546329949,76586710,1546329921
,92222570,1546329929,53818821,1546329907
,64966527,1546329907,250307485,1546329918
,30639087,1546329928,205697237,1546329906
,69687902,1546329931,242476018,1546329913
