What are the three animal statues scattered across Fortnite?,Winner ID 1,Winner ID 2,Voter ID 1,Voter ID 2
,38143715,1546322849,133989072,1546322859
,260781779,1546322888,91562477,1546322863
,235923349,1546322875,119664867,1546322898
,77937012,1546322848,132573977,1546322836
,102059885,1546322855,130485554,1546322856
,211905826,1546322842,253846480,1546322864
,159783426,1546322845,160455337,1546322841
,102510231,1546322858,81866236,1546322890
,187767842,1546322894,247980508,1546322885
,80441677,1546322844,169539966,1546322857
,101114990,1546322904,115207898,1546322887
,57802887,1546322878,146209340,1546322844
,241092376,1546322844,116448290,1546322855
,26032420,1546322848,209128332,1546322865
,76892680,1546322888,58414452,1546322851
,36517466,1546322894,74263465,1546322856
,31691003,1546322907,171146492,1546322870
,82567207,1546322841,140236218,1546322901
,215085326,1546322888,143359861,1546322865
,144814965,1546322854,191768244,1546322830
,223698156,1546322909,24542952,1546322869
,30639965,1546322906,104957341,1546322836
,77157610,1546322890,252503897,1546322907
,139225831,1546322874,250774516,1546322873
,67560389,1546322897,113319906,1546322907
,89784496,1546322849,147228462,1546322850
,93193967,1546322851,86583485,1546322894
,145463955,1546322882,210047823,1546322882
,66648889,1546322843,227270043,1546322906
,7770005,1546322880,54583052,1546322865
,123128207,1546322838,188324908,1546322836
,27608135,1546322888,223159411,1546322837
,68939986,1546322905,185481437,1546322886
,54410115,1546322866,93658555,1546322910
,214048285,1546322869,92316325,1546322846
,69651494,1546322851,231460944,1546322907
,50499357,1546322885,98095215,1546322850
,209672169,1546322900,78267841,1546322867
,139224806,1546322851,172573779,1546322852
,115881022,1546322854,190832363,1546322866
,165910659,1546322851,199239145,1546322901
,149883116,1546322891,250065766,1546322851
,155444773,1546322841,48922250,1546322871
,48714322,1546322840,133985323,1546322880
,140165082,1546322879,89927944,1546322852
,155650420,1546322869,189944889,1546322887
,117209387,1546322906,45594634,1546322848
,126975942,1546322855,112413404,1546322844
,216047122,1546322854,173328811,1546322888
,201080394,1546322862,223162074,1546322903
,43682606,1546322897,134885239,1546322841
,171583533,1546322901,98153408,1546322888
,210922836,1546322858,93785058,1546322906
,55886627,1546322905,150344055,1546322880
,40265272,1546322841,66765214,1546322866
,154411670,1546322879,40554089,1546322840
,181949922,1546322849,228670529,1546322871
,255944698,1546322879,127590495,1546322850
,71855604,1546322845,160900984,1546322873
,92424800,1546322835,162841099,1546322837
,88743144,1546322880,250233987,1546322862
,84065400,1546322888,35067836,1546322873
,189330804,1546322871,153969361,1546322903
,103895513,1546322840,239597879,1546322861
,90439574,1546322838,401241791,1546322878
,204458847,1546322861,217345374,1546322845
,113424208,1546322877,155464431,1546322885
,184021771,1546322837,30197306,1546322848
,214015402,1546322835,139305484,1546322855
,163730624,1546322842,55015067,1546322875
,48585383,1546322854,188522346,1546322879
,40365955,1546322906,82426245,1546322851
,161588800,1546322913,53432248,1546322848
,127804526,1546322882,158109741,1546322837
,137387728,1546322858,76014099,1546322840
,166425564,1546322872,222561161,1546322840
,52144481,1546322908,186932353,1546322856
,114353995,1546322898,72451627,1546322848
,55996454,1546322892,280178549,1546322846
,49869360,1546322910,203557010,1546322844
,98589028,1546322906,401168423,1546322887
,149300330,1546322896,66983837,1546322853
,56576331,1546322854,76979444,1546322856
,405775711,1546322856,67135376,1546322860
,45719699,1546322871,77478271,1546322850
,69677320,1546322899,88401006,1546322862
,229416210,1546322889,143073412,1546322840
,135656608,1546322888,213806649,1546322865
,120652414,1546322848,90216849,1546322880
,126569407,1546322888,38550019,1546322845
,201287041,1546322870,192737306,1546322841
,133989072,1546322859,62231254,1546322847
,91562477,1546322863,59377559,1546322877
,119664867,1546322898,230532708,1546322865
,132573977,1546322836,147953912,1546322911
,130485554,1546322856,154499029,1546322852
,253846480,1546322864,116446787,1546322854
,247980508,1546322885,60808896,1546322852
,169539966,1546322857,119365244,1546322857
,146209340,1546322844,131917059,1546322848
,116448290,1546322855,10372,1546322840
,209128332,1546322865,87655681,1546322861
,58414452,1546322851,162545684,1546322845
,74263465,1546322856,221875184,1546322862
,171146492,1546322870,156927402,1546322909
,140236218,1546322901,146561745,1546322845
,143359861,1546322865,67103940,1546322891
,24542952,1546322869,99328080,1546322870
,104957341,1546322836,43003575,1546322848
,252503897,1546322907,77702071,1546322841
,250774516,1546322873,223465480,1546322863
,113319906,1546322907,224874435,1546322862
,147228462,1546322850,107674389,1546322897
,86583485,1546322894,32374324,1546322858
,210047823,1546322882,187900374,1546322898
,227270043,1546322906,212602320,1546322857
,54583052,1546322865,75705307,1546322852
,188324908,1546322836,216458406,1546322900
,223159411,1546322837,50419352,1546322870
,185481437,1546322886,89626516,1546322870
,93658555,1546322910,104228233,1546322846
,92316325,1546322846,46772983,1546322843
,231460944,1546322907,139616662,1546322863
,98095215,1546322850,194450117,1546322879
,78267841,1546322867,181461166,1546322909
,172573779,1546322852,120040596,1546322904
,199239145,1546322901,206055678,1546322891
,250065766,1546322851,105631749,1546322893
,48922250,1546322871,72282830,1546322877
,133985323,1546322880,49363353,1546322861
,89927944,1546322852,170998106,1546322867
,189944889,1546322887,207590653,1546322850
,45594634,1546322848,405838090,1546322876
,112413404,1546322844,108009406,1546322876
,173328811,1546322888,280520332,1546322865
,223162074,1546322903,117531212,1546322872
,134885239,1546322841,85304836,1546322897
,98153408,1546322888,83270611,1546322891
,93785058,1546322906,95035590,1546322858
,150344055,1546322880,115856177,1546322845
,66765214,1546322866,175639422,1546322847
,40554089,1546322840,244476849,1546322860
,228670529,1546322871,185735468,1546322913
,127590495,1546322850,149873851,1546322903
,160900984,1546322873,201404543,1546322870
,162841099,1546322837,49969532,1546322840
,250233987,1546322862,55290957,1546322871
,35067836,1546322873,227976641,1546322908
,153969361,1546322903,181477341,1546322882
,401241791,1546322878,219643047,1546322851
,217345374,1546322845,47838372,1546322866
,155464431,1546322885,116714362,1546322854
,55015067,1546322875,39845193,1546322871
,188522346,1546322879,126123279,1546322896
,82426245,1546322851,174664761,1546322839
,53432248,1546322848,212686419,1546322876
,158109741,1546322837,54447499,1546322842
,76014099,1546322840,48495919,1546322864
,222561161,1546322840,78964388,1546322853
,186932353,1546322856,403910146,1546322845
,72451627,1546322848,73327527,1546322897
,203557010,1546322844,31483925,1546322842
,401168423,1546322887,151925894,1546322895
,66983837,1546322853,161082218,1546322853
,76979444,1546322856,46508145,1546322854
,67135376,1546322860,159904444,1546322860
,77478271,1546322850,190024201,1546322886
,88401006,1546322862,48724959,1546322843
,143073412,1546322840,193886102,1546322857
,213806649,1546322865,95397237,1546322867
,90216849,1546322880,225678088,1546322907
,38550019,1546322845,151775295,1546322892
,192737306,1546322841,151136300,1546322882
,62231254,1546322847,275911018,1546322866
,59377559,1546322877,201533265,1546322894
,230532708,1546322865,183799495,1546322844
,147953912,1546322911,160482181,1546322853
,154499029,1546322852,272110487,1546322901
,116446787,1546322854,269095201,1546322851
,60808896,1546322852,27105431,1546322840
,119365244,1546322857,206215808,1546322865
,131917059,1546322848,261719232,1546322892
,10372,1546322840,57594051,1546322859
,87655681,1546322861,97440695,1546322904
,162545684,1546322845,195020741,1546322880
,221875184,1546322862,40826041,1546322840
,156927402,1546322909,118592163,1546322856
,146561745,1546322845,47267936,1546322868
,67103940,1546322891,170202189,1546322895
,99328080,1546322870,153276470,1546322852
,43003575,1546322848,403320117,1546322899
,77702071,1546322841,405846539,1546322871
,223465480,1546322863,403169828,1546322908
,224874435,1546322862,178688803,1546322907
,32374324,1546322858,47611432,1546322858
,187900374,1546322898,30010974,1546322850
,75705307,1546322852,210721965,1546322838
,50419352,1546322870,142165310,1546322901
,89626516,1546322870,79730457,1546322856
,104228233,1546322846,205672997,1546322872
,46772983,1546322843,180366769,1546322909
,139616662,1546322863,52641319,1546322884
,194450117,1546322879,196204940,1546322848
,181461166,1546322909,122923449,1546322841
,120040596,1546322904,272426959,1546322857
,206055678,1546322891,51956085,1546322863
,105631749,1546322893,207280167,1546322867
,72282830,1546322877,255787071,1546322856
,49363353,1546322861,157559372,1546322902
,170998106,1546322867,405171462,1546322859
,207590653,1546322850,210986095,1546322893
,108009406,1546322876,156292790,1546322864
,280520332,1546322865,200670523,1546322867
,117531212,1546322872,173076810,1546322855
,85304836,1546322897,38910495,1546322890
,83270611,1546322891,169876043,1546322849
,95035590,1546322858,234630311,1546322865
,115856177,1546322845,60429820,1546322896
,175639422,1546322847,223163755,1546322893
,244476849,1546322860,222143329,1546322871
,185735468,1546322913,93228381,1546322879
,149873851,1546322903,213671673,1546322847
,49969532,1546322840,95463639,1546322848
,55290957,1546322871,247178581,1546322864
,227976641,1546322908,160071778,1546322915
,181477341,1546322882,139297062,1546322854
,219643047,1546322851,239666515,1546322879
,116714362,1546322854,90216860,1546322911
,39845193,1546322871,71807047,1546322850
,126123279,1546322896,162372287,1546322881
,174664761,1546322839,199738488,1546322847
,212686419,1546322876,190243540,1546322845
,54447499,1546322842,27072122,1546322897
,48495919,1546322864,264243912,1546322893
,78964388,1546322853,184964039,1546322884
,403910146,1546322845,26870608,1546322901
,73327527,1546322897,7895327,1546322876
,31483925,1546322842,146590676,1546322865
,151925894,1546322895,192332614,1546322903
,161082218,1546322853,105101152,1546322843
,46508145,1546322854,220075716,1546322856
,159904444,1546322860,58230573,1546322858
,190024201,1546322886,76464156,1546322839
,48724959,1546322843,90701514,1546322871
,193886102,1546322857,58531958,1546322901
,95397237,1546322867,31771640,1546322910
,225678088,1546322907,402522274,1546322859
,164192681,1546322914,95475615,1546322845
,151775295,1546322892,75411947,1546322870
,151136300,1546322882,237545935,1546322868
,275911018,1546322866,64252793,1546322844
,201533265,1546322894,161231681,1546322867
,183799495,1546322844,51857114,1546322868
,160482181,1546322853,28636274,1546322855
,272110487,1546322901,213136477,1546322856
,269095201,1546322851,216436769,1546322859
,27105431,1546322840,48007944,1546322904
,206215808,1546322865,140712107,1546322862
,261719232,1546322892,37260023,1546322865
,57594051,1546322859,27874733,1546322857
,97440695,1546322904,143139758,1546322853
,40826041,1546322840,27633957,1546322855
,118592163,1546322856,148566186,1546322866
,47267936,1546322868,186334272,1546322870
,403320117,1546322899,187793558,1546322905
,405846539,1546322871,105611944,1546322857
,47611432,1546322858,29363737,1546322841
,403169828,1546322908,56822884,1546322862
,30010974,1546322850,43478083,1546322872
,210721965,1546322838,148793380,1546322855
,142165310,1546322901,237326443,1546322861
,79730457,1546322856,46176495,1546322909
,205672997,1546322872,57725826,1546322856
,52641319,1546322884,42439676,1546322843
,196204940,1546322848,152631808,1546322858
,122923449,1546322841,248333358,1546322911
,255787071,1546322856,196240645,1546322863
,157559372,1546322902,263942145,1546322846
,405171462,1546322859,136834910,1546322850
,210986095,1546322893,256847824,1546322863
,156292790,1546322864,175741281,1546322874
,200670523,1546322867,53147930,1546322859
,169876043,1546322849,46162578,1546322857
,223163755,1546322893,127433635,1546322845
,93228381,1546322879,128591731,1546322897
,213671673,1546322847,110583663,1546322837
,95463639,1546322848,98991371,1546322907
,247178581,1546322864,75054536,1546322896
,160071778,1546322915,182047301,1546322898
,239666515,1546322879,209202511,1546322844
,71807047,1546322850,129497381,1546322877
,90216860,1546322911,278330368,1546322853
,162372287,1546322881,209453836,1546322866
,190243540,1546322845,107862134,1546322903
,27072122,1546322897,145894595,1546322841
,264243912,1546322893,202545253,1546322853
,26870608,1546322901,129628958,1546322845
,7895327,1546322876,111399415,1546322869
,146590676,1546322865,203998196,1546322858
,244185346,1546322911,77124709,1546322854
,192332614,1546322903,182895716,1546322879
,105101152,1546322843,39071688,1546322846
,58230573,1546322858,212672781,1546322856
,90701514,1546322871,197654391,1546322896
,58531958,1546322901,147654156,1546322889
,31771640,1546322910,110037007,1546322887
,402522274,1546322859,73020332,1546322856
,95475615,1546322845,179114547,1546322901
,75411947,1546322870,152941726,1546322903
,237545935,1546322868,163412499,1546322860
,64252793,1546322844,54722986,1546322899
,161231681,1546322867,70788531,1546322841
,51857114,1546322868,95791188,1546322908
,28636274,1546322855,98495003,1546322869
,213136477,1546322856,152589898,1546322904
,216436769,1546322859,194051194,1546322886
,140712107,1546322862,158441286,1546322866
,37260023,1546322865,200137438,1546322903
,27874733,1546322857,209380459,1546322879
,143139758,1546322853,97788111,1546322865
,148566186,1546322866,65475012,1546322882
,186334272,1546322870,212692503,1546322874
,187793558,1546322905,92093435,1546322878
,105611944,1546322857,208717754,1546322855
,29363737,1546322841,150589320,1546322896
,56822884,1546322862,202384780,1546322874
,43478083,1546322872,106134583,1546322910
,148793380,1546322855,60168804,1546322851
,237326443,1546322861,87597425,1546322903
,57725826,1546322856,213678521,1546322883
,42439676,1546322843,29370377,1546322885
,152631808,1546322858,196300461,1546322855
,248333358,1546322911,148330322,1546322865
,24951223,1546322910,199071773,1546322902
,196240645,1546322863,189086554,1546322892
,263942145,1546322846,206732733,1546322878
,136834910,1546322850,152702082,1546322879
,256847824,1546322863,200234690,1546322873
,175741281,1546322874,193385979,1546322882
,53147930,1546322859,77475391,1546322844
,46162578,1546322857,251006164,1546322840
,127433635,1546322845,55739631,1546322896
,128591731,1546322897,143749747,1546322836
,110583663,1546322837,226688323,1546322844
,98991371,1546322907,162096297,1546322901
,75054536,1546322896,176923480,1546322858
,182047301,1546322898,52593825,1546322858
,209202511,1546322844,95276341,1546322907
,129497381,1546322877,116188978,1546322871
,278330368,1546322853,68150473,1546322899
,209453836,1546322866,32772892,1546322849
,107862134,1546322903,275895875,1546322850
,145894595,1546322841,238245592,1546322840
,202545253,1546322853,117420769,1546322854
,129628958,1546322845,214840222,1546322847
,111399415,1546322869,72474317,1546322854
,203998196,1546322858,140573145,1546322911
,77124709,1546322854,49196461,1546322861
,182895716,1546322879,115898658,1546322865
,39071688,1546322846,53374386,1546322868
,212672781,1546322856,152932304,1546322841
,197654391,1546322896,151302932,1546322889
,73020332,1546322856,139591403,1546322853
,179114547,1546322901,198659586,1546322891
,163412499,1546322860,85083093,1546322838
,54722986,1546322899,63773434,1546322852
,70788531,1546322841,67751426,1546322869
,95791188,1546322908,267504954,1546322859
,114853187,1546322910,256166797,1546322909
,98495003,1546322869,164659654,1546322864
,152589898,1546322904,96908223,1546322879
,194051194,1546322886,31687582,1546322864
,200137438,1546322903,133903110,1546322902
,209380459,1546322879,161932171,1546322845
,97788111,1546322865,167192878,1546322853
,65475012,1546322882,115078155,1546322844
,212692503,1546322874,227963615,1546322861
,92093435,1546322878,224247268,1546322877
,208717754,1546322855,128968384,1546322875
,202384780,1546322874,193416552,1546322871
,60168804,1546322851,111310653,1546322876
,87597425,1546322903,168494041,1546322872
,213678521,1546322883,205886650,1546322843
,29370377,1546322885,46371809,1546322899
,196300461,1546322855,37681088,1546322886
,148330322,1546322865,405780030,1546322874
,199071773,1546322902,46297019,1546322851
,189086554,1546322892,158890532,1546322838
,206732733,1546322878,267461441,1546322854
,152702082,1546322879,176101198,1546322868
,200234690,1546322873,2134041,1546322854
,193385979,1546322882,4233525,1546322845
,77475391,1546322844,125056446,1546322904
,251006164,1546322840,38750313,1546322877
,143749747,1546322836,41695645,1546322837
,226688323,1546322844,86928321,1546322906
,185944439,1546322911,150561639,1546322871
,162096297,1546322901,141865375,1546322896
,176923480,1546322858,138015420,1546322903
,52593825,1546322858,27816631,1546322853
,95276341,1546322907,116906881,1546322863
,116188978,1546322871,79364931,1546322859
,68150473,1546322899,226720080,1546322846
,32772892,1546322849,256892507,1546322865
,275895875,1546322850,74811359,1546322865
,238245592,1546322840,110234378,1546322837
,117420769,1546322854,97875880,1546322901
,214840222,1546322847,42742076,1546322867
,72474317,1546322854,79286712,1546322854
,140573145,1546322911,78860553,1546322847
,49196461,1546322861,201163078,1546322844
,115898658,1546322865,171801153,1546322860
,53374386,1546322868,261734725,1546322855
,152932304,1546322841,64845706,1546322843
,151302932,1546322889,103468131,1546322851
,139591403,1546322853,193400712,1546322865
,198659586,1546322891,129849539,1546322876
,85083093,1546322838,87766926,1546322847
,63773434,1546322852,98967463,1546322856
,67751426,1546322869,279882806,1546322874
,267504954,1546322859,197399674,1546322851
,164659654,1546322864,108589308,1546322858
,96908223,1546322879,131035525,1546322846
,31687582,1546322864,151678261,1546322877
,133903110,1546322902,116800972,1546322898
,161932171,1546322845,231069335,1546322846
,167192878,1546322853,144644189,1546322841
,115078155,1546322844,123170647,1546322841
,227963615,1546322861,223205041,1546322854
,224247268,1546322877,140801358,1546322879
,193416552,1546322871,77972337,1546322866
,168494041,1546322872,128945388,1546322839
,205886650,1546322843,99451769,1546322904
,37681088,1546322886,108909004,1546322875
,405780030,1546322874,200846257,1546322865
,46297019,1546322851,213330381,1546322861
,158890532,1546322838,49946126,1546322870
,267461441,1546322854,195970443,1546322851
,176101198,1546322868,3009109,1546322858
,2134041,1546322854,67200129,1546322843
,38750313,1546322877,152037699,1546322877
,41695645,1546322837,262600210,1546322855
,272920126,1546322911,164315283,1546322842
,86928321,1546322906,133987053,1546322843
,150561639,1546322871,99797968,1546322898
,141865375,1546322896,405858833,1546322855
,138015420,1546322903,264543009,1546322856
,27816631,1546322853,22920850,1546322862
,116906881,1546322863,119998966,1546322880
,79364931,1546322859,29298030,1546322849
,226720080,1546322846,264755154,1546322894
,256892507,1546322865,402876135,1546322866
,110234378,1546322837,142749315,1546322860
,97875880,1546322901,136138881,1546322860
,42742076,1546322867,273259676,1546322842
,79286712,1546322854,51185411,1546322839
,78860553,1546322847,212907950,1546322907
,201163078,1546322844,233147360,1546322859
,171801153,1546322860,205617564,1546322883
,261734725,1546322855,221186454,1546322859
,64845706,1546322843,138553009,1546322883
,103468131,1546322851,58657657,1546322849
,193400712,1546322865,225853712,1546322870
,129849539,1546322876,185888197,1546322907
,87766926,1546322847,49322026,1546322889
,98967463,1546322856,38803187,1546322888
,279882806,1546322874,94390492,1546322850
,197399674,1546322851,246892786,1546322847
,108589308,1546322858,154199591,1546322846
,131035525,1546322846,203716018,1546322840
,151678261,1546322877,25152960,1546322895
,231069335,1546322846,236982365,1546322876
,123170647,1546322841,272857907,1546322884
,223205041,1546322854,224984325,1546322860
,140801358,1546322879,144244159,1546322839
,77972337,1546322866,37676759,1546322839
,128945388,1546322839,225782727,1546322903
,99451769,1546322904,189261873,1546322843
,108909004,1546322875,178152649,1546322898
,200846257,1546322865,44368790,1546322842
,213330381,1546322861,73962724,1546322856
,3009109,1546322858,93646298,1546322853
,67200129,1546322843,165038466,1546322884
,152037699,1546322877,175632116,1546322883
,262600210,1546322855,53260665,1546322876
,164315283,1546322842,217414230,1546322877
,133987053,1546322843,71347833,1546322853
,99797968,1546322898,184938162,1546322877
,405858833,1546322855,38385266,1546322852
,264543009,1546322856,211242764,1546322853
,22920850,1546322862,54459352,1546322899
,119998966,1546322880,94059642,1546322866
,29298030,1546322849,127751620,1546322840
,264755154,1546322894,76299483,1546322841
,402876135,1546322866,166502313,1546322852
,136138881,1546322860,207154056,1546322909
,273259676,1546322842,137678854,1546322893
,51185411,1546322839,73613814,1546322859
,233147360,1546322859,41863977,1546322837
,221186454,1546322859,69002040,1546322864
,138553009,1546322883,401482934,1546322848
,58657657,1546322849,40031945,1546322897
,225853712,1546322870,208908198,1546322843
,185888197,1546322907,104974011,1546322871
,49322026,1546322889,32243312,1546322883
,38803187,1546322888,152677856,1546322871
,94390492,1546322850,59155348,1546322838
,246892786,1546322847,180530603,1546322859
,154199591,1546322846,45354013,1546322898
,203716018,1546322840,147749543,1546322851
,25152960,1546322895,88677644,1546322844
,272857907,1546322884,148743075,1546322859
,224984325,1546322860,128494302,1546322855
,144244159,1546322839,214907734,1546322890
,37676759,1546322839,44805543,1546322854
,225782727,1546322903,249768355,1546322913
,189261873,1546322843,75368206,1546322844
,178152649,1546322898,211206603,1546322864
,44368790,1546322842,172836275,1546322878
,73962724,1546322856,217267333,1546322876
,93646298,1546322853,86954841,1546322842
,175632116,1546322883,80776483,1546322843
,53260665,1546322876,207364299,1546322842
,217414230,1546322877,92977939,1546322912
,71347833,1546322853,70320007,1546322897
,38385266,1546322852,20136919,1546322892
,54459352,1546322899,401271906,1546322863
,94059642,1546322866,86030729,1546322903
,127751620,1546322840,201470414,1546322869
,46847371,1546322910,61730617,1546322843
,76299483,1546322841,112761918,1546322850
,166502313,1546322852,166731311,1546322842
,207154056,1546322909,202591685,1546322842
,137678854,1546322893,51106894,1546322891
,73613814,1546322859,201679928,1546322842
,41863977,1546322837,28377280,1546322853
,69002040,1546322864,159997000,1546322911
,40031945,1546322897,25335078,1546322866
,208908198,1546322843,115085795,1546322841
,104974011,1546322871,69590555,1546322904
,32243312,1546322883,247967596,1546322886
,152677856,1546322871,67107614,1546322880
,59155348,1546322838,47185845,1546322851
,180530603,1546322859,124047957,1546322865
,45354013,1546322898,171454356,1546322905
,147749543,1546322851,67102766,1546322881
,88677644,1546322844,168568842,1546322848
,148743075,1546322859,266229309,1546322870
,128494302,1546322855,100791141,1546322861
,44805543,1546322854,116852927,1546322863
,75368206,1546322844,232749013,1546322891
,211206603,1546322864,9573331,1546322875
,172836275,1546322878,209522490,1546322868
,217267333,1546322876,154285287,1546322852
,86954841,1546322842,41748461,1546322886
,80776483,1546322843,207367574,1546322907
,207364299,1546322842,153711738,1546322883
,92977939,1546322912,194673517,1546322866
,70320007,1546322897,276470438,1546322843
,20136919,1546322892,54513436,1546322894
,86030729,1546322903,48774544,1546322890
,201470414,1546322869,89659620,1546322885
,61730617,1546322843,215132819,1546322884
,166731311,1546322842,151062084,1546322904
,202591685,1546322842,204634604,1546322903
,201679928,1546322842,76816307,1546322906
,28377280,1546322853,73735303,1546322891
,25335078,1546322866,77582468,1546322853
,115085795,1546322841,146494367,1546322891
,69590555,1546322904,108317892,1546322882
,67107614,1546322880,120635599,1546322865
,47185845,1546322851,75276334,1546322886
,124047957,1546322865,84028744,1546322903
,171454356,1546322905,44409030,1546322870
,67102766,1546322881,57147809,1546322866
,168568842,1546322848,39787074,1546322860
,266229309,1546322870,100500770,1546322851
,100791141,1546322861,62989667,1546322872
,116852927,1546322863,83550120,1546322850
,232749013,1546322891,404101767,1546322839
,9573331,1546322875,51463704,1546322844
,209522490,1546322868,9180790,1546322899
,154285287,1546322852,37238678,1546322863
,41748461,1546322886,49503163,1546322862
,207367574,1546322907,25264964,1546322879
,194673517,1546322866,141917968,1546322875
,276470438,1546322843,188246492,1546322896
,54513436,1546322894,94041638,1546322855
,48774544,1546322890,213477304,1546322898
,89659620,1546322885,84474788,1546322867
,215132819,1546322884,43932435,1546322895
,204634604,1546322903,138964842,1546322842
,76816307,1546322906,48139741,1546322888
,73735303,1546322891,146289322,1546322871
,77582468,1546322853,120792987,1546322851
,108317892,1546322882,184731957,1546322862
,120635599,1546322865,134978467,1546322851
,84028744,1546322903,183725664,1546322850
,44409030,1546322870,129951564,1546322907
,57147809,1546322866,134518160,1546322841
,39787074,1546322860,145204290,1546322892
,100500770,1546322851,51087186,1546322861
,62989667,1546322872,53602165,1546322893
,83550120,1546322850,86625575,1546322861
,404101767,1546322839,207562399,1546322901
,51463704,1546322844,109848370,1546322862
,63470408,1546322912,233900575,1546322861
,231526201,1546322912,84128492,1546322891
,9180790,1546322899,32546662,1546322876
,37238678,1546322863,155783951,1546322858
,49503163,1546322862,59612846,1546322848
,25264964,1546322879,139468032,1546322872
,188246492,1546322896,144206563,1546322903
,94041638,1546322855,95244458,1546322855
,84474788,1546322867,234790941,1546322886
,43932435,1546322895,403965008,1546322847
,138964842,1546322842,200100998,1546322861
,48139741,1546322888,42499095,1546322854
,146289322,1546322871,154305185,1546322902
,120792987,1546322851,7644162,1546322877
,184731957,1546322862,66578769,1546322865
,134978467,1546322851,47571370,1546322861
,183725664,1546322850,197907602,1546322850
,129951564,1546322907,156873383,1546322874
,134518160,1546322841,191068875,1546322909
,145204290,1546322892,40646228,1546322858
,51087186,1546322861,47814352,1546322882
,86625575,1546322861,162567485,1546322851
,207562399,1546322901,52335885,1546322897
,109848370,1546322862,244601354,1546322889
,233900575,1546322861,121632310,1546322875
,84128492,1546322891,100127753,1546322852
,32546662,1546322876,53795761,1546322881
,155783951,1546322858,173278277,1546322839
,139468032,1546322872,173193005,1546322857
,95244458,1546322855,31482828,1546322890
,234790941,1546322886,236955257,1546322849
,403965008,1546322847,86020860,1546322890
,200100998,1546322861,225219386,1546322904
,42499095,1546322854,214392523,1546322903
,154305185,1546322902,145393900,1546322881
,7644162,1546322877,151219389,1546322839
,47571370,1546322861,224589923,1546322854
,156873383,1546322874,123835909,1546322864
,191068875,1546322909,89795630,1546322865
,47814352,1546322882,189303610,1546322894
,162567485,1546322851,235229089,1546322857
,52335885,1546322897,121502391,1546322899
,244601354,1546322889,65056818,1546322904
,121632310,1546322875,63747439,1546322893
,53795761,1546322881,187078857,1546322875
,173278277,1546322839,77985163,1546322858
,173193005,1546322857,128296358,1546322861
,31482828,1546322890,175569545,1546322851
,236955257,1546322849,124102708,1546322912
,225219386,1546322904,405136193,1546322901
,214392523,1546322903,237896912,1546322896
,145393900,1546322881,179731390,1546322877
,151219389,1546322839,71479973,1546322839
,224589923,1546322854,30812884,1546322859
,123835909,1546322864,61910424,1546322894
,89795630,1546322865,205327788,1546322859
,189303610,1546322894,74917885,1546322877
,121502391,1546322899,405822450,1546322902
,65056818,1546322904,96489829,1546322905
,187078857,1546322875,169421235,1546322886
,77985163,1546322858,127517707,1546322883
,128296358,1546322861,233406502,1546322868
,175569545,1546322851,156914138,1546322848
,124102708,1546322912,186536182,1546322860
,237896912,1546322896,118475873,1546322841
,179731390,1546322877,49778492,1546322851
,71479973,1546322839,151566640,1546322852
,61910424,1546322894,246193972,1546322881
,205327788,1546322859,129603681,1546322874
,74917885,1546322877,99243978,1546322847
,116456003,1546322915,53377412,1546322843
,405822450,1546322902,156463604,1546322852
,96489829,1546322905,121408313,1546322841
,127517707,1546322883,404977571,1546322871
,233406502,1546322868,164771443,1546322844
,156914138,1546322848,154700935,1546322865
,186536182,1546322860,43193617,1546322840
,118475873,1546322841,255683325,1546322889
,49778492,1546322851,70146700,1546322867
,151566640,1546322852,196782298,1546322853
,246193972,1546322881,122361130,1546322860
,129603681,1546322874,144709056,1546322893
,99243978,1546322847,215035263,1546322902
,53377412,1546322843,239067800,1546322861
,156463604,1546322852,199380616,1546322860
,121408313,1546322841,193058550,1546322881
,404977571,1546322871,184702859,1546322854
,164771443,1546322844,157913642,1546322889
,154700935,1546322865,101912513,1546322868
,43193617,1546322840,40178326,1546322890
,70146700,1546322867,215109006,1546322852
,196782298,1546322853,405859715,1546322878
,144709056,1546322893,82069136,1546322886
,215035263,1546322902,161482349,1546322849
,239067800,1546322861,277026896,1546322890
,199380616,1546322860,276463203,1546322904
,193058550,1546322881,150282161,1546322859
,184702859,1546322854,24275799,1546322888
,157913642,1546322889,87440943,1546322842
,101912513,1546322868,253807784,1546322841
,40178326,1546322890,86931487,1546322843
,215109006,1546322852,46599924,1546322858
,82069136,1546322886,277044120,1546322904
,161482349,1546322849,129735935,1546322866
,277026896,1546322890,95384381,1546322859
,276463203,1546322904,59478283,1546322843
,150282161,1546322859,30606478,1546322901
,87440943,1546322842,140927081,1546322863
,253807784,1546322841,182859462,1546322909
,86931487,1546322843,275786751,1546322866
,46599924,1546322858,146783101,1546322838
,277044120,1546322904,99715094,1546322843
,129735935,1546322866,70559993,1546322877
,95384381,1546322859,213650696,1546322858
,59478283,1546322843,187429542,1546322893
,30606478,1546322901,15135397,1546322864
,140927081,1546322863,42520413,1546322880
,182859462,1546322909,137993526,1546322891
,146783101,1546322838,219845344,1546322886
,99715094,1546322843,39074215,1546322900
,173037546,1546322908,113218772,1546322881
,187429542,1546322893,76250077,1546322874
,15135397,1546322864,57117019,1546322903
,42520413,1546322880,236463576,1546322904
,137993526,1546322891,67497637,1546322838
,219845344,1546322886,132991303,1546322901
,113218772,1546322881,184561771,1546322880
,57117019,1546322903,252044331,1546322865
