What was the first 'vehicle' introduced to Fortnite?,Winner ID 1,Winner ID 2,VOTER ID 1,Voter ID 2
,32181216,1546294306,90218482,1546294293
,237984157,1546294326,65428184,1546294335
,53936614,1546294318,97943398,1546294318
,149780562,1546294314,103194273,1546294292
,161285886,1546294321,115359558,1546294302
,48415783,1546294328,111799555,1546294316
,211347135,1546294336,221232507,1546294313
,49455921,1546294294,199125677,1546294315
,131458321,1546294306,403973795,1546294364
,135101559,1546294311,132943536,1546294314
,168989983,1546294302,122427052,1546294297
,192728915,1546294304,174963224,1546294302
,241378077,1546294332,32230940,1546294352
,247580739,1546294293,81849737,1546294309
,259903389,1546294294,278532892,1546294314
,198798755,1546294292,258128528,1546294365
,89634769,1546294325,198269282,1546294292
,91154250,1546294336,89773582,1546294334
,39532311,1546294303,203645634,1546294309
,186049469,1546294308,119473129,1546294296
,113178100,1546294305,61504106,1546294304
,13872067,1546294359,149418924,1546294300
,199265669,1546294294,122604719,1546294328
,199441064,1546294302,128343778,1546294308
,274398442,1546294313,119719358,1546294323
,125545795,1546294299,198202609,1546294293
,193422744,1546294303,78817817,1546294332
,179604112,1546294316,404989744,1546294335
,201175006,1546294363,404240059,1546294320
,96530087,1546294293,116092916,1546294302
,20810871,1546294301,89371624,1546294329
,72366169,1546294348,170357007,1546294365
,88802070,1546294326,195669067,1546294328
,156744236,1546294303,23013049,1546294293
,47142165,1546294320,88476729,1546294309
,110930959,1546294298,41565697,1546294367
,224312099,1546294321,158074794,1546294311
,156327007,1546294323,233016341,1546294293
,183321635,1546294332,247420118,1546294298
,276425077,1546294344,24199932,1546294299
,403281620,1546294318,126971286,1546294309
,53688837,1546294311,135716371,1546294293
,121666723,1546294299,183896860,1546294293
,117407894,1546294305,1055524,1546294310
,136112561,1546294342,138423758,1546294307
,64379970,1546294334,223373999,1546294312
,188731714,1546294310,45203432,1546294342
,205269518,1546294297,210335984,1546294296
,208252639,1546294300,210414463,1546294348
,261083848,1546294310,40818450,1546294334
,273012562,1546294301,91919449,1546294317
,44838318,1546294293,117446606,1546294297
,54574259,1546294295,56957439,1546294335
,199549165,1546294310,62389166,1546294327
,78454268,1546294306,200894545,1546294299
,142516152,1546294339,53483610,1546294350
,134415691,1546294353,25874311,1546294329
,180350765,1546294335,124834442,1546294300
,230394111,1546294308,49275059,1546294294
,244832973,1546294361,134020912,1546294294
,271814608,1546294373,209222208,1546294332
,207140381,1546294297,162077332,1546294295
,222810225,1546294314,237659558,1546294301
,123658765,1546294333,44365264,1546294346
,181428468,1546294318,143356545,1546294323
,115267379,1546294301,23391107,1546294293
,211887224,1546294323,401906302,1546294303
,217514541,1546294319,148936034,1546294352
,145919849,1546294296,38467927,1546294295
,131949149,1546294315,245808950,1546294296
,112273880,1546294298,200757661,1546294308
,40272588,1546294304,154133822,1546294297
,254762965,1546294294,83449062,1546294353
,191972914,1546294297,24452959,1546294333
,35995968,1546294330,27995877,1546294299
,196449766,1546294323,31499400,1546294313
,43951441,1546294297,138812122,1546294292
,52112469,1546294299,43039853,1546294302
,187264578,1546294314,111308228,1546294302
,39972400,1546294319,187343467,1546294299
,182668287,1546294295,70235308,1546294324
,273013167,1546294333,77057445,1546294293
,165631453,1546294342,102477113,1546294293
,73148560,1546294331,78714045,1546294331
,81356839,1546294343,43539404,1546294301
,143636465,1546294298,86435474,1546294348
,143391575,1546294293,94845085,1546294293
,254611038,1546294295,73972968,1546294304
,95151096,1546294295,125684524,1546294338
,102457024,1546294300,168430152,1546294322
,37234454,1546294306,37040814,1546294299
,121588676,1546294330,40073073,1546294306
,140601584,1546294341,402537319,1546294295
,198861628,1546294293,128384470,1546294328
,201115658,1546294334,27198839,1546294336
,26647326,1546294314,157282055,1546294292
,82443978,1546294316,176925970,1546294293
,127399602,1546294293,160285257,1546294310
,96867476,1546294322,74395083,1546294297
,199388955,1546294297,122069779,1546294294
,23230705,1546294330,50020112,1546294306
,134508326,1546294332,181037889,1546294356
,30612830,1546294305,27637534,1546294294
,154599691,1546294308,65667653,1546294312
,195720227,1546294335,86364293,1546294350
,201293722,1546294336,29194659,1546294314
,21719583,1546294304,264173720,1546294295
,38824675,1546294345,198399987,1546294339
,110375395,1546294298,211828273,1546294321
,83610937,1546294292,157577437,1546294295
,55470506,1546294315,219273362,1546294314
,123168479,1546294321,79663030,1546294327
,169573019,1546294304,30541753,1546294336
,158973647,1546294298,277875994,1546294322
,159065599,1546294319,214804252,1546294318
,215131234,1546294295,70763345,1546294293
,214803390,1546294297,208896094,1546294316
,67412318,1546294369,67471110,1546294302
,79422741,1546294306,100052830,1546294334
,279089140,1546294317,199423223,1546294309
,110525115,1546294307,28480474,1546294320
,92353637,1546294341,76374531,1546294312
,128827610,1546294297,115288366,1546294293
,158756465,1546294338,200190609,1546294303
,200245914,1546294302,113414933,1546294340
,23614022,1546294324,53481229,1546294308
,173564093,1546294337,144189806,1546294326
,41216616,1546294333,62677423,1546294338
,55912181,1546294295,118295283,1546294298
,104630807,1546294294,40295778,1546294304
,147277319,1546294301,227657003,1546294305
,239717425,1546294344,58750123,1546294339
,211299235,1546294352,203461853,1546294294
,126491297,1546294331,89689726,1546294293
,117227468,1546294320,218011519,1546294350
,126462292,1546294311,35093269,1546294314
,185484764,1546294293,232692579,1546294339
,91571246,1546294315,217915161,1546294329
,197138661,1546294295,114454442,1546294292
,133707636,1546294315,121334646,1546294304
,209336601,1546294354,157601359,1546294340
,206540261,1546294339,266914165,1546294339
,211002876,1546294343,119387037,1546294335
,158737364,1546294341,59349071,1546294295
,60125875,1546294310,232434962,1546294310
,69666711,1546294345,241857989,1546294309
,130234933,1546294344,174631065,1546294366
,201762620,1546294293,230196610,1546294307
,235099505,1546294316,97866026,1546294309
,24456825,1546294294,181451643,1546294355
,69377055,1546294297,247752752,1546294296
,175739747,1546294313,97191331,1546294307
,240852953,1546294322,203442699,1546294372
,196916713,1546294306,183544690,1546294310
,69943282,1546294295,167807605,1546294320
,243928122,1546294314,52441274,1546294313
,61614056,1546294296,159747555,1546294311
,21413406,1546294300,29048546,1546294317
,51863788,1546294302,17494896,1546294360
,45592807,1546294330,218678207,1546294328
,405179614,1546294293,192601145,1546294314
,200711673,1546294293,32576376,1546294327
,276108209,1546294356,247437146,1546294325
,206296672,1546294325,77841160,1546294301
,264736255,1546294297,200331498,1546294309
,1032416,1546294309,128329201,1546294295
,19331628,1546294342,134131077,1546294333
,112679240,1546294299,30767100,1546294294
,119174925,1546294335,224437111,1546294333
,158015995,1546294310,134109287,1546294305
,270477301,1546294324,21747455,1546294340
,108623340,1546294298,12189,1546294297
,225225829,1546294302,136943546,1546294330
,114591683,1546294329,93970019,1546294307
,57675126,1546294310,64175130,1546294332
,183391974,1546294302,107349726,1546294329
,64566936,1546294293,42685972,1546294305
,145112464,1546294338,226384670,1546294315
,52090973,1546294338,122647857,1546294327
,95547428,1546294337,147032455,1546294334
,50575411,1546294325,207408106,1546294295
,213695508,1546294324,46991635,1546294341
,247457897,1546294296,140457179,1546294294
,60124325,1546294323,217959295,1546294319
,200705093,1546294333,86138318,1546294296
,101259318,1546294345,268096933,1546294314
,104615889,1546294293,78109069,1546294310
,122925899,1546294326,47077003,1546294293
,200438097,1546294328,73616422,1546294298
,140546164,1546294300,78264109,1546294298
,195381878,1546294333,103906765,1546294315
,141689032,1546294293,159364097,1546294297
,198408196,1546294319,166014613,1546294352
,142364523,1546294308,194289976,1546294294
,85743977,1546294330,91076553,1546294367
,160685180,1546294349,168031431,1546294372
,254353156,1546294303,167339917,1546294362
,279321677,1546294328,45333375,1546294343
,50336184,1546294326,117381660,1546294299
,279731717,1546294294,76291579,1546294299
,44146216,1546294295,137647769,1546294348
,51171464,1546294298,245776032,1546294316
,141211450,1546294296,235926060,1546294294
,69053614,1546294336,51969858,1546294306
,245547237,1546294314,122455925,1546294330
,112835576,1546294303,119742538,1546294309
,210421583,1546294296,236362685,1546294334
,75561040,1546294294,147285095,1546294300
,157206391,1546294315,141933009,1546294304
,45658841,1546294304,206493754,1546294329
,215509125,1546294296,173780055,1546294294
,102293402,1546294294,210929264,1546294362
,196302464,1546294301,130335072,1546294299
,86284231,1546294297,59092624,1546294297
,98629983,1546294368,184001034,1546294301
,63305737,1546294292,68964883,1546294294
,128480898,1546294315,79506942,1546294301
,145274137,1546294334,43706893,1546294351
,227101518,1546294310,209545936,1546294294
,147135203,1546294366,41367619,1546294311
,122223888,1546294296,109013899,1546294335
,75285174,1546294315,202510979,1546294309
,45779089,1546294300,198719763,1546294325
,36142399,1546294298,21991546,1546294302
,402487790,1546294331,130035315,1546294349
,178668101,1546294302,43286072,1546294296
,135076421,1546294319,75109757,1546294316
,244642051,1546294306,77670375,1546294307
,83529600,1546294300,111561409,1546294325
,149281331,1546294293,136803150,1546294344
,176278543,1546294311,70953717,1546294336
,219244162,1546294298,148253396,1546294352
,42380712,1546294297,108523515,1546294337
,238943001,1546294315,139366599,1546294300
,182767896,1546294356,131802530,1546294292
,56131798,1546294375,189320527,1546294305
,65210152,1546294317,9394426,1546294350
,210981943,1546294310,112657526,1546294315
,83946870,1546294299,72242665,1546294292
,25675468,1546294297,272437323,1546294296
,88305112,1546294298,247452027,1546294294
,174586261,1546294307,72768999,1546294298
,197246916,1546294311,120648041,1546294295
,81154328,1546294307,71136514,1546294294
,53821084,1546294307,51422849,1546294295
,71629986,1546294313,230093962,1546294302
,115757337,1546294296,150426693,1546294327
,36254674,1546294316,247241196,1546294315
,38184932,1546294329,29860774,1546294308
,69143430,1546294295,89117879,1546294327
,195513463,1546294316,183176018,1546294331
,88535489,1546294319,122829503,1546294322
,109868732,1546294306,140603441,1546294303
,56906033,1546294305,46164523,1546294292
,134627996,1546294315,57146415,1546294314
,200861440,1546294332,43513851,1546294367
,80879493,1546294349,158948026,1546294308
,193166721,1546294341,211179868,1546294357
,211352415,1546294354,235433354,1546294322
,243887244,1546294293,83039825,1546294303
,37219259,1546294331,90704428,1546294321
,196888109,1546294345,143131467,1546294298
,152898998,1546294344,92420599,1546294374
,103680837,1546294325,229498452,1546294300
,37627699,1546294320,79860454,1546294307
,45588329,1546294293,119144256,1546294372
,150129311,1546294319,20856582,1546294318
,220149267,1546294368,93220368,1546294295
,116652691,1546294372,192891275,1546294307
,60044610,1546294313,180458404,1546294314
,36706036,1546294327,64579878,1546294327
,119130191,1546294294,208248354,1546294304
,128815834,1546294303,17320478,1546294364
,78644830,1546294375,90028953,1546294350
,138855348,1546294297,172707034,1546294324
,104212960,1546294322,121030245,1546294293
,37320617,1546294316,224475167,1546294371
,129209504,1546294336,84941890,1546294298
,159512850,1546294345,48537430,1546294308
,175050837,1546294309,208057572,1546294307
,60851215,1546294331,58422509,1546294358
,120571253,1546294331,79200107,1546294296
,158216158,1546294296,62517106,1546294300
,44648191,1546294296,165974980,1546294373
,104880943,1546294299,65758671,1546294297
,106928302,1546294322,104250366,1546294316
,71179620,1546294322,225141388,1546294344
,79778171,1546294300,405763887,1546294304
,203449534,1546294308,262266188,1546294301
,253286538,1546294336,69961546,1546294297
,39447848,1546294317,254584878,1546294295
,85944570,1546294298,67295203,1546294307
,205123275,1546294295,95338157,1546294342
,107460488,1546294336,128615581,1546294308
,202388419,1546294302,65306421,1546294378
,131865477,1546294340,66269199,1546294345
,201138137,1546294339,232924901,1546294335
,116709761,1546294292,150339616,1546294369
,200874482,1546294376,56639548,1546294322
,65391808,1546294296,85300180,1546294295
,157369502,1546294337,46050864,1546294299
,225133495,1546294308,154602202,1546294307
,126632265,1546294345,75396056,1546294363
,105495022,1546294299,182214903,1546294374
,247311670,1546294329,216427788,1546294358
,115474541,1546294309,86341145,1546294350
,203592147,1546294294,169847075,1546294369
,255629689,1546294338,32073623,1546294322
,121856204,1546294339,68118926,1546294301
,119593865,1546294296,236219490,1546294308
,71615643,1546294336,45382285,1546294347
,205037536,1546294340,156764828,1546294292
,623539,1546294321,213081707,1546294321
,89719954,1546294307,72113646,1546294306
,15030311,1546294316,87264155,1546294305
,104774785,1546294311,74060858,1546294296
,207462884,1546294300,92044768,1546294345
,106438030,1546294294,249019958,1546294334
,163519135,1546294345,161763067,1546294308
,104326034,1546294316,108421927,1546294299
,278642443,1546294346,83334225,1546294333
,402368383,1546294300,84157445,1546294346
,60066495,1546294307,125481674,1546294327
,121000232,1546294299,201078963,1546294311
,26801707,1546294366,52047735,1546294321
,32428126,1546294332,43424288,1546294322
,272085626,1546294337,67794848,1546294293
,25361510,1546294304,243939758,1546294312
,27053211,1546294299,130214535,1546294337
,45096471,1546294309,31202981,1546294328
,402590735,1546294328,97848998,1546294356
,249238185,1546294338,241667748,1546294299
,191630270,1546294314,223573504,1546294312
,23704017,1546294310,143003141,1546294327
,164761208,1546294311,68701856,1546294310
,218573030,1546294320,49165798,1546294293
,202246959,1546294348,147047268,1546294317
,121634264,1546294294,223384844,1546294322
,163336408,1546294325,8958115,1546294299
,173816472,1546294296,234006189,1546294311
,63582560,1546294360,88667019,1546294338
,216686086,1546294294,135017020,1546294298
,175453964,1546294328,151125777,1546294298
,211062083,1546294348,186021241,1546294302
,214704844,1546294345,2000405,1546294299
,207138039,1546294300,66931428,1546294293
,140150195,1546294295,219353582,1546294308
,120833304,1546294318,225980337,1546294349
,206139993,1546294335,69668715,1546294370
,45305100,1546294347,58079579,1546294311
,106174932,1546294348,219821922,1546294325
,209939308,1546294332,76110448,1546294295
,156682079,1546294318,259822136,1546294367
,63046122,1546294308,198866755,1546294344
,118919908,1546294318,227336214,1546294294
,202895023,1546294298,179251257,1546294294
,213586503,1546294320,16530926,1546294312
,216808743,1546294294,106226634,1546294315
,263949013,1546294297,128449522,1546294340
,175732150,1546294301,169759622,1546294343
,403257021,1546294308,177439684,1546294332
,49653670,1546294295,81986175,1546294315
,91384522,1546294328,210698928,1546294311
,77943872,1546294336,30722864,1546294313
,191366617,1546294293,55185997,1546294298
,30183419,1546294338,75062322,1546294296
,45215027,1546294329,146329124,1546294318
,79848349,1546294296,168591061,1546294322
,68713139,1546294323,26656573,1546294317
,108270296,1546294296,405408343,1546294339
,119194236,1546294335,42090256,1546294330
,146937965,1546294293,209404984,1546294296
,78249378,1546294295,109345808,1546294300
,123158631,1546294345,74675237,1546294301
,230348475,1546294310,61261002,1546294364
,200780476,1546294368,238361285,1546294339
,70418192,1546294330,210500247,1546294336
,212740575,1546294298,139079011,1546294296
,118355378,1546294297,244295632,1546294309
,38700011,1546294339,403959464,1546294313
,105289978,1546294303,107392137,1546294314
,120533447,1546294309,239545100,1546294321
,144522361,1546294308,258503662,1546294302
,169724990,1546294326,118594297,1546294330
,144909377,1546294294,85483913,1546294314
,127489892,1546294293,42115580,1546294324
,144371105,1546294329,87230649,1546294296
,151131972,1546294294,195301605,1546294337
,160447832,1546294304,69791477,1546294300
,109528577,1546294352,125375873,1546294348
,51163496,1546294311,72683852,1546294332
,53791603,1546294312,205496441,1546294325
,132646151,1546294292,146930828,1546294327
,101647342,1546294312,217732981,1546294340
,125668158,1546294302,175271374,1546294305
,175601258,1546294346,174231874,1546294331
,32060043,1546294304,228766506,1546294314
,223934139,1546294313,46333573,1546294299
,251971868,1546294329,159135923,1546294296
,43235917,1546294299,202662252,1546294309
,131091718,1546294298,26646406,1546294293
,157140357,1546294333,48776092,1546294294
,278778553,1546294319,241858385,1546294323
,248919152,1546294353,224708771,1546294301
,124725354,1546294332,218947384,1546294305
,190697004,1546294306,229531687,1546294313
,179421257,1546294324,245307703,1546294292
,189917540,1546294343,216927914,1546294362
,56730394,1546294298,259230898,1546294327
,37445856,1546294296,46188548,1546294306
,258973010,1546294297,70222988,1546294325
,32945267,1546294294,110721891,1546294292
,51937663,1546294298,402530927,1546294327
,110167734,1546294337,53951802,1546294295
,244206263,1546294298,156414851,1546294305
,71342924,1546294338,189452902,1546294322
,202116789,1546294327,86384251,1546294322
,58903232,1546294357,142933864,1546294324
,63022393,1546294293,20982435,1546294298
,165458371,1546294294,144683479,1546294347
,87786636,1546294326,32315103,1546294293
,74929526,1546294308,89788471,1546294297
,97149434,1546294296,26568343,1546294308
,103601835,1546294331,199253705,1546294323
,272703167,1546294320,135414974,1546294301
,3898292,1546294295,162250220,1546294309
,79210492,1546294308,160656670,1546294334
,126361418,1546294300,80608585,1546294293
,71509380,1546294292,235921426,1546294293
,40710747,1546294323,253260922,1546294294
,99833726,1546294314,153629818,1546294307
,403691653,1546294314,133631068,1546294323
,91818814,1546294297,103454153,1546294300
,64326765,1546294309,190918001,1546294307
,146440991,1546294368,175363367,1546294293
,178469179,1546294315,132628152,1546294296
,77852872,1546294312,134812629,1546294303
,210312594,1546294343,405584764,1546294313
,119720336,1546294331,153344384,1546294294
,47223099,1546294317,204037147,1546294295
,138080257,1546294295,274449139,1546294297
,116370009,1546294296,57176783,1546294308
,98886421,1546294293,207217273,1546294331
,187617228,1546294303,91984395,1546294323
,73779820,1546294303,200420929,1546294335
,56956316,1546294339,163779884,1546294294
,402547251,1546294318,274649947,1546294310
,265563579,1546294344,44524520,1546294308
,136900032,1546294342,55419559,1546294339
,210928724,1546294335,66829071,1546294345
,84845538,1546294298,151594136,1546294338
,26083013,1546294300,38818204,1546294309
,185286808,1546294309,223803870,1546294318
,111207797,1546294367,64773204,1546294290
,160041287,1546294320,39474858,1546294311
,158660890,1546294319,189317765,1546294310
,96911441,1546294294,188949261,1546294311
,83115231,1546294302,35974561,1546294333
,246052848,1546294297,104607672,1546294343
,177290703,1546294310,54378791,1546294294
,63615388,1546294294,41684675,1546294294
,32807505,1546294347,199119587,1546294343
,156407786,1546294304,40355618,1546294298
,31503045,1546294366,41520362,1546294294
,236411529,1546294294,263832336,1546294313
,204329837,1546294309,278467558,1546294307
,148327035,1546294294,46968505,1546294354
,97141776,1546294352,64253335,1546294346
,79301396,1546294347,43613057,1546294342
,227528236,1546294326,138250256,1546294293
,235429496,1546294306,230674291,1546294302
,93292784,1546294350,276600132,1546294293
,49861866,1546294294,58275754,1546294308
,106159680,1546294375,107860666,1546294305
,143244444,1546294325,217087904,1546294320
,156993369,1546294320,191885076,1546294294
,125833477,1546294311,179661279,1546294293
,112641897,1546294373,238978858,1546294313
,58601846,1546294327,41747530,1546294350
,198819760,1546294320,202369751,1546294348
,36183312,1546294294,172690185,1546294298
,35084482,1546294312,102122732,1546294302
,105076157,1546294331,152910463,1546294376
,207683371,1546294296,170857073,1546294297
,151315231,1546294305,128100973,1546294355
,211849849,1546294310,208827194,1546294342
,175682943,1546294298,137853374,1546294314
,143723719,1546294343,214101006,1546294300
,183887098,1546294335,147960296,1546294319
,96458125,1546294353,250109163,1546294310
,159100812,1546294377,45689187,1546294294
,172076775,1546294329,64754384,1546294328
,40545785,1546294305,67683704,1546294311
,249858043,1546294310,156110225,1546294298
,268403559,1546294292,30383919,1546294306
,405344626,1546294329,139605135,1546294321
,126786125,1546294324,183810766,1546294343
,45787280,1546294311,158367891,1546294332
,124658218,1546294366,69348681,1546294296
,402555480,1546294332,39388164,1546294299
,232117074,1546294319,217197906,1546294325
,135722666,1546294298,101297449,1546294346
,39526924,1546294296,97761561,1546294299
,240902608,1546294374,403133099,1546294315
,240452964,1546294323,203982645,1546294315
,137626782,1546294296,38837270,1546294362
,121564880,1546294302,123497074,1546294315
,93059413,1546294310,160602977,1546294326
,227259931,1546294364,200013815,1546294293
,78455969,1546294295,115434800,1546294294
,40749849,1546294342,182324801,1546294296
,101769566,1546294295,21834014,1546294307
,169276368,1546294316,51045872,1546294317
,195383778,1546294336,41205359,1546294320
,87787234,1546294323,216626841,1546294326
,222426654,1546294350,146611859,1546294300
,223087445,1546294325,240256919,1546294296
,149454945,1546294348,165709761,1546294306
,38197139,1546294330,169850712,1546294317
,40257176,1546294293,83566939,1546294335
,273225196,1546294302,241985700,1546294306
,210727765,1546294321,47598577,1546294347
,74275632,1546294314,215172898,1546294347
,86284097,1546294335,204682670,1546294349
,153860884,1546294339,27632804,1546294295
,189656370,1546294307,105069560,1546294299
,43663635,1546294306,74607855,1546294343
,119529616,1546294312,209602393,1546294301
,147873350,1546294317,129026978,1546294365
,213272928,1546294350,228590732,1546294320
,122360062,1546294325,119839209,1546294331
,102757944,1546294313,46789756,1546294322
,251421139,1546294297,177151095,1546294320
,95458145,1546294375,277903485,1546294328
,111044266,1546294294,193807913,1546294340
,201256924,1546294316,65851062,1546294329
,165797890,1546294294,271839268,1546294317
,271156432,1546294299,214391445,1546294293
,136966566,1546294332,143728256,1546294318
,105542048,1546294295,83975877,1546294314
,43790483,1546294302,278144758,1546294323
,189340435,1546294328,100304153,1546294294
,58087097,1546294294,258085971,1546294310
,131436716,1546294299,61714920,1546294324
,153185639,1546294302,55054563,1546294293
,111344204,1546294310,215136229,1546294322
,169385384,1546294339,25192486,1546294294
,210636841,1546294336,36550955,1546294366
,58606360,1546294297,197981653,1546294324
,153752003,1546294295,125484486,1546294306
,93689567,1546294294,61423153,1546294310
,183477673,1546294342,54713650,1546294308
,31487206,1546294297,28579770,1546294299
,122464563,1546294309,145639511,1546294303
,247754040,1546294323,73252641,1546294314
,60356385,1546294305,132032913,1546294349
,55534449,1546294296,135938918,1546294294
,82657177,1546294301,39903725,1546294315
,198594383,1546294319,103991719,1546294325
,131960711,1546294309,156919982,1546294296
,116448257,1546294331,135102883,1546294296
,276377497,1546294322,198402394,1546294312
,145155640,1546294296,179149311,1546294323
,149355376,1546294349,401135344,1546294316
,239821444,1546294345,235965353,1546294338
,86471737,1546294370,106416071,1546294293
,138648601,1546294339,94378197,1546294316
,111180861,1546294294,201251722,1546294301
,113482213,1546294309,158605606,1546294320
,58936851,1546294293,231871057,1546294343
,205777184,1546294314,149802504,1546294298
,230046767,1546294312,91389325,1546294338
,47393359,1546294294,254106442,1546294291
,192346568,1546294311,255648431,1546294316
,104145258,1546294318,27266795,1546294341
,91330935,1546294294,236639768,1546294323
,48199112,1546294356,12997072,1546294300
,271982543,1546294344,184065391,1546294318
,100095492,1546294338,61139939,1546294322
,213111831,1546294324,68779668,1546294308
,50954164,1546294311,117418059,1546294343
,94050357,1546294295,178186138,1546294314
,211448725,1546294335,177158674,1546294353
,153756034,1546294295,53913050,1546294314
,140929495,1546294323,38949832,1546294338
,197813053,1546294316,128454085,1546294292
,183656425,1546294297,110412769,1546294309
,141866430,1546294327,178861402,1546294295
,30448964,1546294292,215685496,1546294316
,57413877,1546294301,265500014,1546294369
,200785269,1546294301,79212464,1546294341
,107549101,1546294333,228583646,1546294322
,174601158,1546294315,63409829,1546294325
,110353791,1546294319,225346085,1546294346
,108010041,1546294313,43651499,1546294336
,42139338,1546294299,23612426,1546294293
,109218748,1546294294,92396603,1546294298
,89175740,1546294304,191140746,1546294307
,276947515,1546294372,146409613,1546294306
,98792391,1546294323,52844736,1546294306
,11530282,1546294307,40364929,1546294350
,131791874,1546294315,229248417,1546294348
,201221408,1546294302,177513483,1546294295
,89536068,1546294305,77323032,1546294358
,211102749,1546294334,222543724,1546294343
,154247107,1546294297,130081437,1546294321
,171906157,1546294326,233395543,1546294317
,146303994,1546294309,45618836,1546294340
,237789119,1546294357,98343882,1546294308
,45192098,1546294343,278201535,1546294332
,198718566,1546294292,225836010,1546294327
,116825852,1546294339,213724904,1546294332
,402040719,1546294324,209362688,1546294322
,176490679,1546294345,155724754,1546294297
,45529570,1546294342,225863750,1546294344
,276711855,1546294343,73241328,1546294319
,35800419,1546294315,80303399,1546294298
,99827443,1546294293,102567981,1546294294
,61683676,1546294324,121960683,1546294364
,231270999,1546294316,200199471,1546294294
,199695044,1546294334,157645058,1546294312
,18208545,1546294311,47935866,1546294356
,108740090,1546294338,22764212,1546294309
,196856135,1546294335,14466544,1546294337
,197809392,1546294330,254000537,1546294309
,112789279,1546294371,206073851,1546294337
,71940982,1546294372,119818502,1546294322
,72683120,1546294299,274848434,1546294333
,175716720,1546294305,158725925,1546294300
,24498150,1546294319,161937994,1546294293
,194626445,1546294293,122100047,1546294330
,51595619,1546294306,46584735,1546294294
,31448480,1546294294,96394962,1546294305
,156254997,1546294297,145586260,1546294319
,23012737,1546294303,94068695,1546294302
,259984236,1546294320,117648483,1546294324
,192088743,1546294309,105524513,1546294292
,37696137,1546294294,127726757,1546294313
,189825180,1546294309,204624202,1546294344
,161406406,1546294300,108753376,1546294328
,241900342,1546294295,264652397,1546294327
,268800098,1546294317,88114413,1546294293
,97619662,1546294298,79383496,1546294306
,233471520,1546294316,73506703,1546294313
,47299799,1546294297,216687115,1546294293
,177566644,1546294298,113305290,1546294312
,157898044,1546294293,112530581,1546294322
,211234724,1546294334,215871182,1546294295
,27195749,1546294317,125815877,1546294296
,194047172,1546294302,190693220,1546294301
,99047720,1546294294,136049533,1546294303
,148547974,1546294293,30550410,1546294310
,90379563,1546294327,47280152,1546294295
,90926025,1546294301,199391297,1546294360
,115770032,1546294344,119724574,1546294310
,180763684,1546294334,92400320,1546294329
,63657672,1546294299,46071202,1546294322
,182253269,1546294303,130237581,1546294313
,237369644,1546294330,176544497,1546294375
,150949785,1546294296,110228601,1546294335
,200961512,1546294357,46785434,1546294332
,213497969,1546294322,46949397,1546294297
,232248816,1546294301,91423062,1546294328
,264863630,1546294310,43422772,1546294306
,160089782,1546294309,95720288,1546294306
,216047681,1546294326,148585093,1546294310
,246520720,1546294318,159729164,1546294323
,42422573,1546294300,218680102,1546294327
,65737126,1546294312,97584256,1546294328
,170910879,1546294329,70655192,1546294325
,144515127,1546294317,183198863,1546294351
,277869932,1546294325,222305652,1546294323
,117651220,1546294320,95223967,1546294298
,108800112,1546294296,126764792,1546294327
,52146051,1546294299,268100134,1546294323
,96533531,1546294299,39371124,1546294311
,147233213,1546294307,65192837,1546294296
,261593902,1546294297,127652584,1546294305
,158957050,1546294295,68601529,1546294310
,141105079,1546294305,59325881,1546294342
,181306562,1546294297,227764208,1546294313
,130034647,1546294309,39842710,1546294297
,109392681,1546294343,37578118,1546294306
,160115422,1546294316,270034797,1546294318
,177333006,1546294296,154734735,1546294304
,121249559,1546294297,54678870,1546294309
,130733776,1546294302,219162757,1546294351
,73805134,1546294343,202966352,1546294366
,73572076,1546294316,402192126,1546294303
,80005848,1546294296,118305608,1546294294
,213432334,1546294297,50074529,1546294302
,102270228,1546294306,184294119,1546294329
,65336441,1546294292,82526001,1546294295
,155630356,1546294305,81930652,1546294350
,223411517,1546294325,28867831,1546294303
,246879999,1546294311,93092185,1546294296
,270269719,1546294328,118877858,1546294294
,70367431,1546294294,13865673,1546294292
,138924744,1546294358,30964928,1546294306
,215875992,1546294328,229420430,1546294320
,214783100,1546294324,54038368,1546294293
,100202777,1546294326,75163274,1546294308
,139120234,1546294336,87462702,1546294297
,89427569,1546294332,131887717,1546294312
,206713302,1546294302,159414694,1546294366
,59775657,1546294313,223044057,1546294321
,94932292,1546294338,110101388,1546294292
,128489227,1546294308,87159532,1546294308
,46138765,1546294292,79816141,1546294334
,65594366,1546294307,155468771,1546294356
,71745120,1546294328,276609175,1546294315
,182967774,1546294318,43485972,1546294339
,76429785,1546294315,207935762,1546294323
,75158868,1546294315,401849012,1546294299
,206409603,1546294297,31958222,1546294293
,165342175,1546294302,118134624,1546294373
,181950835,1546294326,206673498,1546294341
,41000714,1546294303,197187153,1546294301
,48673880,1546294320,95878591,1546294321
,194583889,1546294299,150998841,1546294295
,88811534,1546294295,145859161,1546294314
,66071477,1546294294,193516610,1546294318
,82710573,1546294297,27197243,1546294295
,43041229,1546294313,101331138,1546294293
,146681381,1546294294,156132209,1546294303
,199199348,1546294319,109835629,1546294309
,158407270,1546294302,67172928,1546294328
,80720330,1546294299,45325372,1546294309
,167521591,1546294300,47126219,1546294338
,198124780,1546294293,404743740,1546294299
,42176271,1546294306,229700333,1546294294
,240252548,1546294343,273718548,1546294313
,188710319,1546294346,149750740,1546294311
,94989973,1546294293,119150491,1546294340
